municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,longitud_bancos,latitud_bancos,avg_income,population_density,avg_rent_price,normalized_bank_count,perc_over_65,perc_under_35,economic_score,social_score,total_score_alpha_0,total_score_alpha_25,total_score_alpha_50,total_score_alpha_75,total_score_alpha_100,PC1_economic,PC2_social
Gójar,5993.0,3036.0,2957.0,500.82030057545046,11.966367962947883,2347.0,4972.0,731.0,29.29,2.3870637424999996,2.0219419125,1.0,-3.6057759,37.104497,29.29,500.82030057545046,2.2045028275,0.0125,0.12197563824461873,0.3916235608209578,14.331667967580666,0.047171427110482,0.047171427110482,3.618295562228028,7.189419697345574,10.76054383246312,14.331667967580666,-0.08496374497786577,0.24702717954491119
Golmayo,2844.0,1482.0,1362.0,14.9818851480742,189.82924858194983,1039.0,2335.0,233.0,32.262,6.93006076,5.09949264,1.0,-2.5228703,41.766367,32.262,14.9818851480742,6.0147767000000005,0.0125,0.08192686357243319,0.36533052039381153,0.3388167808430331,0.029556253906860445,0.029556253906860445,0.10687138564090362,0.1841865173749468,0.26150164910898993,0.3388167808430331,-0.0974618931890999,0.21736956263398335
Golmés,1855.0,931.0,924.0,110.66260393439812,16.762663574224785,730.0,1536.0,328.0,31.526,0.0,3.20512821,1.0,0.9321508,41.6331288,31.526,110.66260393439812,1.602564105,0.0125,0.17681940700808627,0.3935309973045822,7.176542504496817,0.06871411861291331,0.06871411861291331,1.8456712150838892,3.622628311554865,5.399585408025842,7.176542504496817,-0.055258180786022675,0.2011930451125719
Gondomar,14920.0,7437.0,7483.0,200.24539258622892,74.50858073338793,4831.0,11672.0,2564.0,28.598,1.5265073655555557,3.047672052222222,1.0,-8.7620688,42.1107672,28.598,200.24539258622892,2.287089708888889,0.0125,0.17184986595174262,0.3237935656836461,7.747393862532354,0.05494833234803671,0.05494833234803671,1.978059714894116,3.901171097440195,5.824282479986274,7.747393862532354,-0.07268678021863323,0.12092692836197963
Gozón,10412.0,5099.0,5313.0,126.50334922887336,82.30612124871352,2667.0,7537.0,2890.0,30.402,2.89261694,2.36615614375,0.0,0.0,0.0,30.402,126.50334922887336,2.629386541875,0.0,0.2775643488282751,0.2561467537456781,5.09139636420728,0.07109720690789567,0.07109720690789567,1.3261719962327416,2.581246785557588,3.8363215748824335,5.09139636420728,-0.04720559031603887,0.19936752872260793
Grado,9644.0,4692.0,4952.0,44.501611522643245,216.71125314401152,2744.0,7115.0,2724.0,26.475,2.42359576125,0.4948727025,0.0,0.0,0.0,26.475,44.501611522643245,1.459234231875,0.0,0.2824554126918291,0.28452924097884696,3.0105195199514845,0.08036682418357312,0.08036682418357312,0.812904998125551,1.5454431720675288,2.2779813460095064,3.0105195199514845,-0.036225805691448086,-0.1350270378742298
Granada,231775.0,106987.0,124788.0,2630.519583755383,88.10996938829602,83420.0,182778.0,49430.0,29.338,5.717071794945652,0.7527756500000001,1.0,-3.5995337,37.1734995,29.338,2630.519583755383,3.2349237224728262,0.0125,0.21326717721928595,0.35991802394563693,22.161166977059253,0.07579921723476399,0.07579921723476399,5.597141157190886,11.118483097147008,16.63982503710313,22.161166977059253,-0.14879025519964478,2.891866151346713
Grañén,1740.0,907.0,833.0,14.034899068389088,123.97666641714692,540.0,1272.0,481.0,24.326,3.40277778,3.41995842,1.0,-0.3693363,41.940564,24.326,14.034899068389088,3.4113681,0.0125,0.2764367816091954,0.3103448275862069,0.41924784842108387,0.08471834126040427,0.08471834126040427,0.16835071805057417,0.25198309484074405,0.33561547163091393,0.41924784842108387,-0.023498615024152937,-0.37766464703056296
Granja de Rocamora,2609.0,1353.0,1256.0,363.932648786767,7.1689088865688655,994.0,2089.0,400.0,21.289,4.96491228,2.40194788,1.0,-0.8899808,38.1506475,21.289,363.932648786767,3.68343008,0.0125,0.15331544653123802,0.3809888846301265,6.22725593708174,0.057681337458374844,0.057681337458374844,1.6000749873642162,3.142468637270057,4.684862287175899,6.22725593708174,-0.06609338615791487,-0.43382552435966515
Granja de Torrehermosa,1965.0,975.0,990.0,12.95425814379009,151.68757471009377,627.0,1490.0,551.0,18.431,0.0,0.0,1.0,-5.5953433,38.3098454,18.431,12.95425814379009,2.637703983157895,0.0125,0.28040712468193385,0.3190839694656489,0.3780148444103618,0.08835500067983608,0.08835500067983608,0.1607699616124675,0.23318492254509895,0.30559988347773037,0.3780148444103618,-0.01699046729117079,-0.8130287827782989
Granollers,62475.0,30903.0,31572.0,4177.494400649594,14.955136741843445,23197.0,50216.0,10765.0,34.213,7.986098585714285,1.497309459142857,2.0,1.77178665,41.7209235,34.213,4177.494400649594,4.741704022428571,0.025,0.17230892356942776,0.37130052020808324,25.970039091562708,0.0623789331338778,0.0623789331338778,6.539293972741085,13.016209012348293,19.493124051955498,25.970039091562708,-0.14799227856594316,2.7249004033667794
Graus,3434.0,1707.0,1727.0,11.45512661493941,299.77844116724884,1073.0,2508.0,797.0,25.966,3.683462295,2.44524639,2.0,0.787169,42.43047325,25.966,11.45512661493941,3.0643543424999997,0.025,0.23209085614443797,0.31246359930110656,0.4125095692884334,0.07070694566887228,0.07070694566887228,0.15615760157376257,0.24160825747865283,0.32705891338354315,0.4125095692884334,-0.035483390510562034,-0.2570862011947982
Grazalema,2030.0,1006.0,1024.0,16.583511050510257,122.4107484728054,697.0,1657.0,396.0,19.366,0.0,0.0,1.0,-5.366074,36.7583892,19.366,16.583511050510257,2.637703983157895,0.0125,0.19507389162561575,0.34334975369458126,0.5055003968971865,0.06614134048387488,0.06614134048387488,0.17598110458720279,0.2858208686905307,0.3956606327938586,0.5055003968971865,-0.04790496957381463,-0.7421549769401937
Grijota,2496.0,1296.0,1200.0,87.49658113194187,28.52682890816176,914.0,2044.0,225.0,32.345,5.13157895,4.47761194,1.0,-4.5822734,42.0524901,32.345,87.49658113194187,4.804595445,0.0125,0.09014423076923077,0.3661858974358974,2.3194399186952133,0.03259692671736317,0.03259692671736317,0.6043076747118257,1.1760184227062882,1.7477291707007507,2.3194399186952133,-0.0953346249388646,0.2548193407857022
Griñón,10467.0,5210.0,5257.0,612.4612574717678,17.090060591273385,4008.0,8785.0,1393.0,38.092,4.441584442,6.087588395999999,1.0,-3.8581479,40.2136607,38.092,612.4612574717678,5.264586419,0.0125,0.13308493360084073,0.3829177414732015,12.297524100578665,0.05032357492106311,0.05032357492106311,3.1121237063354634,6.1739238377498635,9.235723969164265,12.297524100578665,-0.09028474537423316,0.9836238513810647
Guadahortuna,1839.0,952.0,887.0,15.168265917877104,121.2399630885018,817.0,1578.0,346.0,14.339,0.0,0.0,1.0,-3.4010094,37.5569024,14.339,15.168265917877104,2.637703983157895,0.0125,0.1881457313757477,0.44426318651441,0.34312274532883463,0.08254139437319795,0.08254139437319795,0.14768673211210712,0.2128320698510163,0.27797740758992545,0.34312274532883463,-0.030024950675620686,-1.1158508006714265
Guadalajara,87064.0,41856.0,45208.0,369.7186960172221,235.48714451796192,32959.0,70402.0,14508.0,30.8975,6.074283224576271,1.4642468079661015,1.0,-3.1646067,40.6326979,30.8975,369.7186960172221,3.769265016271186,0.0125,0.16663603785720849,0.378560599099513,8.987175938454344,0.06229331534375905,0.06229331534375905,2.2935139711214054,4.524734626899051,6.755955282676698,8.987175938454344,-0.08716199693393,0.8974053938188542
Guadalcanal,2588.0,1307.0,1281.0,9.411923351905635,274.9703650610379,968.0,2084.0,562.0,18.261,0.0,0.0,1.0,-5.8176004,38.0928826,18.261,9.411923351905635,2.637703983157895,0.0125,0.21715610510046368,0.3740340030911901,0.2736819872231188,0.08020847019533743,0.08020847019533743,0.12857684945228276,0.17694522870922813,0.22531360796617345,0.2736819872231188,-0.03293900280914685,-0.82285164596604
Guadalcázar,1562.0,779.0,783.0,21.640419364822428,72.17974724367441,662.0,1358.0,220.0,19.662,3.51851852,2.81883001,1.0,-4.9441631,37.7578517,19.662,21.640419364822428,3.168674265,0.0125,0.14084507042253522,0.4238156209987196,0.5560302032931266,0.05894618672341347,0.05894618672341347,0.18321719086584176,0.30748819500827,0.4317591991506983,0.5560302032931266,-0.05589201025539849,-0.7211676862040768
Guadalix de la Sierra,6594.0,3320.0,3274.0,109.33370446000733,60.31077088778227,2365.0,5282.0,837.0,33.078,7.007785526666667,5.406401750000001,1.0,-3.7007794,40.7822384,33.078,109.33370446000733,6.207093638333333,0.0125,0.12693357597816196,0.3586593873218077,2.2949121500935643,0.044956844608507525,0.044956844608507525,0.6074456709797718,1.169934497351036,1.7324233237223001,2.2949121500935643,-0.08358982636108202,0.34945999385992443
Guadalupe,1822.0,910.0,912.0,26.717412458253648,68.19522672140882,504.0,1307.0,580.0,18.774,1.32743363,0.64171123,2.0,-6.5029544,41.37045325,18.774,26.717412458253648,0.98457243,0.025,0.31833150384193193,0.27661909989023054,1.9760987208104503,0.08585515970797221,0.08585515970797221,0.5584160499835917,1.0309769402592113,1.503537830534831,1.9760987208104503,-0.0026122574977180445,-0.7939485186573753
Guadamur,1806.0,902.0,904.0,47.57901601659604,37.95790983508464,614.0,1399.0,382.0,25.39,6.31578947,3.09944012,1.0,-4.1488803,39.8113689,25.39,47.57901601659604,4.7076147950000005,0.0125,0.2115171650055371,0.3399778516057586,1.0463388851305342,0.07101226194461921,0.07101226194461921,0.31484391774109793,0.5586755735375767,0.8025072293340555,1.0463388851305342,-0.0458525417308024,-0.28308850587432394
Guadarrama,16747.0,8275.0,8472.0,292.77655758278087,57.20061789873625,5952.0,13145.0,2640.0,35.422,6.6266550275,4.01848961,1.0,-4.0890384,40.6724354,35.422,292.77655758278087,5.32257231875,0.0125,0.1576401743595868,0.3554069385561593,6.62626780934093,0.05532608161556741,0.05532608161556741,1.698061513546908,3.3407969454782487,4.983532377409589,6.62626780934093,-0.07903696680154339,0.6828754912441528
Guadassuar,5938.0,2886.0,3052.0,168.02691610177877,35.33957616887512,2090.0,4686.0,1228.0,26.344,3.378260435,0.0,1.0,-0.4778181,39.1857839,26.344,168.02691610177877,1.6891302175,0.0125,0.2068036375884136,0.35197036039070395,7.8483248484159365,0.0718788914664512,0.0718788914664512,2.0159903807038226,3.9601018699411936,5.9042133591785655,7.8483248484159365,-0.04950566153430568,-0.12611669471333917
Guadix,18462.0,9191.0,9271.0,56.94702496805928,324.1960402734832,7239.0,15354.0,3364.0,23.926,3.0516726533333336,0.0,1.0,-3.1373303,37.2991265,23.926,56.94702496805928,1.5258363266666668,0.0125,0.18221211136388257,0.3921026974325642,3.2875957058455607,0.07055278711602787,0.07055278711602787,0.8748135167984111,1.6790742464807944,2.4833349761631776,3.2875957058455607,-0.05192287215389455,-0.26537692316593825
Gualba,1585.0,805.0,780.0,68.71462756662511,23.066413311535417,555.0,1266.0,215.0,36.273,4.55753145,4.6801255,1.0,2.5018684,41.7321147,36.273,68.71462756662511,4.618828475,0.0125,0.13564668769716087,0.3501577287066246,2.1557927372101644,0.046904014369732,0.046904014369732,0.5741261950798401,1.1013483757899483,1.628570556500056,2.1557927372101644,-0.08141205993637912,0.5306039442516375
Gualchos,5287.0,2822.0,2465.0,170.8275750496769,30.94933589300517,2268.0,4486.0,724.0,19.874,5.140649185,1.469594595,1.0,-3.389634,36.7435918,19.874,170.8275750496769,3.30512189,0.0125,0.13693966332513713,0.42897673538868925,3.5661183175578333,0.058009630596963,0.058009630596963,0.9350368023371806,1.812063974077398,2.6890911458176157,3.5661183175578333,-0.06044003706994275,-0.6087822291978822
Guardamar del Segura,15983.0,7779.0,8204.0,470.9683913081802,33.9364600575529,5076.0,11620.0,3438.0,25.79,4.891670341428571,2.693222744285715,1.0,-0.65381,38.0899985,25.79,470.9683913081802,3.792446542857143,0.0125,0.21510354751923919,0.3175874366514422,8.783454349868528,0.06746025696787603,0.06746025696787603,2.246458780193039,4.425457303418202,6.604455826643365,8.783454349868528,-0.06007491250739538,0.04711142440246891
Guardo,5786.0,2851.0,2935.0,92.09253628977672,62.82810999790337,1777.0,4671.0,1482.0,25.617,3.037076903333334,0.0,1.0,-4.846288,42.7895455,25.617,92.09253628977672,1.518538451666667,0.0125,0.2561354994815071,0.3071206360179744,5.269171234931777,0.07768119128869774,0.07768119128869774,1.3755537021994677,2.6734262131102375,3.971298724021007,5.269171234931777,-0.03549705412078315,-0.21634310002292176
Guareña,6812.0,3419.0,3393.0,28.52138120813123,238.83836306139165,2624.0,5674.0,1332.0,20.444,0.4955893159999999,0.461518858,2.0,-5.53938735,39.73384059999999,20.444,28.52138120813123,0.4785540869999999,0.025,0.19553728714034058,0.38520258367586613,4.222107967445079,0.07343843150614318,0.07343843150614318,1.1106058154908771,2.147773199475611,3.184940583460345,4.222107967445079,-0.035472115782934514,-0.6332230284052799
Guaro,2326.0,1191.0,1135.0,103.8356563729116,22.400782941521435,745.0,1646.0,536.0,20.197,0.0,3.59375,2.0,-4.5117776,36.8083252,20.197,103.8356563729116,1.796875,0.025,0.23043852106620807,0.32029234737747203,4.044326366444638,0.0719625024675266,0.0719625024675266,1.0650534684618045,2.058144434456082,3.05123540045036,4.044326366444638,-0.032948806521644,-0.6493840503487646
Guarromán,2714.0,1370.0,1344.0,28.2086301094282,96.2116908716137,1161.0,2347.0,432.0,18.963,0.0,0.0,1.0,-3.6855149,38.1837551,18.963,28.2086301094282,2.637703983157895,0.0125,0.159174649963154,0.42778187177597643,0.8265124602000053,0.06724087932926733,0.06724087932926733,0.2570587745469518,0.44687666976463636,0.6366945649823208,0.8265124602000053,-0.04777504837929566,-0.7612830149790938
Güéjar Sierra,2906.0,1550.0,1356.0,12.161625795162998,238.94831570593084,998.0,2334.0,515.0,21.683,3.5819536033333335,0.0,1.0,-3.4386253,37.15984,21.683,12.161625795162998,1.7909768016666667,0.0125,0.17721954576737783,0.3434273916035788,0.6103295543041329,0.060101270764760864,0.060101270764760864,0.19765834164960389,0.3352154125344469,0.4727724834192899,0.6103295543041329,-0.056583522147514116,-0.5663618288273692
Güevéjar,2658.0,1398.0,1260.0,272.627625913368,9.74956221364237,1095.0,2226.0,315.0,21.309,2.350807305,1.38888889,1.0,-3.597654,37.2570604,21.309,272.627625913368,1.8698480975,0.0125,0.11851015801354402,0.41196388261851014,8.15816829160932,0.048211631014680324,0.048211631014680324,2.07570079616334,4.103189961312,6.1306791264606595,8.15816829160932,-0.073026706350002,-0.47457346209834655
Guijo de Galisteo,1513.0,764.0,749.0,24.29479207413937,62.27672150405088,543.0,1221.0,308.0,17.303,0.0,0.0,1.0,-6.4102612,40.0933514,17.303,24.29479207413937,2.637703983157895,0.0125,0.20356906807666886,0.3588896232650364,0.6535619748277377,0.07214559082356961,0.07214559082356961,0.21749968682461163,0.36285378282565367,0.5082078788266957,0.6535619748277377,-0.040570567458919474,-0.8949478362494484
Guijuelo,5550.0,2776.0,2774.0,87.77286230233368,63.231389001341,2204.0,4693.0,967.0,26.144,3.768277596666667,2.615371233333333,1.0,-5.6704362,40.5578842,26.144,87.77286230233368,3.191824415,0.0125,0.17423423423423423,0.3971171171171171,2.7347840987663425,0.06832650434218002,0.06832650434218002,0.7349409029482207,1.4015553015542612,2.068169700160302,2.7347840987663425,-0.05302517295596928,-0.18108245872262307
Guillena,13054.0,6562.0,6492.0,57.53070509006593,226.90491937416024,5362.0,11091.0,1559.0,25.069,1.24367632,2.958202654285714,1.0,-6.057052,37.5464709,25.069,57.53070509006593,2.100939487142857,0.0125,0.11942699555691742,0.41075532403860887,2.619336254336843,0.04844208333070238,0.04844208333070238,0.6911656260822375,1.3338891688337726,1.9766127115853076,2.619336254336843,-0.0734343517031258,-0.22033943879192877
Guissona,7291.0,3917.0,3374.0,401.1837390113084,18.173717653582376,3246.0,6375.0,659.0,29.019,4.15808892,2.91441959,1.0,1.289032,41.785242,29.019,401.1837390113084,3.5362542550000002,0.0125,0.0903854066657523,0.4452064188725826,9.333986597767579,0.039737161179751616,0.039737161179751616,2.3632995203267084,4.686861879473665,7.010424238620622,9.333986597767579,-0.08660161220815973,0.1901596035101859
Guitiriz,5455.0,2735.0,2720.0,18.55563009686453,293.98085494934327,1432.0,3804.0,1701.0,22.063,0.5306633283333334,0.3786141516666666,4.0,-8.063116175,43.269033475,22.063,18.55563009686453,0.45463874000000004,0.05,0.31182401466544457,0.2625114573785518,3.41476351611599,0.07776450770868393,0.07776450770868393,0.9120142598105105,1.746264011912337,2.5805137640141638,3.41476351611599,0.0034656424438988223,-0.551177570351742
Guntín,2638.0,1354.0,1284.0,17.043436321521504,154.78099311867527,568.0,1670.0,1048.0,21.361,0.0,0.0,11.0,-8.07830040909091,42.77642701818182,21.361,17.043436321521504,2.637703983157895,0.1375,0.39727065959059893,0.21531463229719486,0.6457014359874719,0.07377668541828447,0.07377668541828447,0.2167578730605813,0.3597390607028782,0.502720248345175,0.6457014359874719,0.0792142160451564,-0.7059646324359109
Gurb,2705.0,1386.0,1319.0,52.84055384245245,51.19174201059916,1037.0,2224.0,430.0,46.357,0.0,4.131242865,1.0,2.2433019,41.9409869,46.357,52.84055384245245,2.0656214325,0.0125,0.1589648798521257,0.3833641404805915,4.556801551468181,0.060179666599471784,0.060179666599471784,1.1843351378166491,2.3084906090338264,3.432646080251004,4.556801551468181,-0.07192647073848733,1.2786773944706065
Guriezo,2410.0,1257.0,1153.0,30.31104191129416,79.50897917177875,703.0,1863.0,484.0,29.901,2.473958335,2.87646739,0.0,0.0,0.0,29.901,30.31104191129416,2.6752128625,0.0,0.2008298755186722,0.291701244813278,1.3596529981911296,0.05858232468449235,0.05858232468449235,0.38384999306115164,0.709117661437811,1.0343853298144703,1.3596529981911296,-0.06797418072892975,0.0586387830020955
Gurrea de Gállego,1478.0,756.0,722.0,7.702376268147942,191.88883385404765,337.0,996.0,480.0,23.927,0.0,2.91666667,1.0,-0.7618767,42.0149023,23.927,7.702376268147942,1.458333335,0.0125,0.32476319350473615,0.2280108254397835,0.5272346067332139,0.07312390477568158,0.07312390477568158,0.18665158026506465,0.3001792557544477,0.4137069312438308,0.5272346067332139,-0.017969224573968042,-0.41226894331452624
Haro,11633.0,5743.0,5890.0,286.2462482638446,40.63983395610271,3951.0,9114.0,2195.0,27.06,4.806663615,0.0,1.0,-2.8466768,42.5768922,27.06,286.2462482638446,2.4033318075,0.0125,0.18868735493853692,0.3396372388893665,9.066190725335279,0.06328418659160427,0.06328418659160427,2.314010821277523,4.564737455963441,6.81546409064936,9.066190725335279,-0.06305214052568946,0.023317127811356145
Hazas de Cesto,1644.0,802.0,842.0,75.14725554594072,21.877046447756868,540.0,1270.0,271.0,27.583,4.07312446,4.19137427,1.0,-3.5908118,43.3956539,27.583,75.14725554594072,4.132249365,0.0125,0.16484184914841848,0.3284671532846715,1.977602641415894,0.05346831877031275,0.05346831877031275,0.5345018994317081,1.0155354800931033,1.4965690607544988,1.977602641415894,-0.06852330926287695,-0.10948825521977604
Hellín,30427.0,15281.0,15146.0,39.04444712155136,779.2913523727477,11988.0,25156.0,5112.0,21.852,2.7930775357894735,0.6005835452631579,1.0,-1.6995137,38.5106649,21.852,39.04444712155136,1.6968305405263158,0.0125,0.16800867650442042,0.3939921779998028,1.9530743359038707,0.06536667807410539,0.06536667807410539,0.5372935925315467,1.0092205069889881,1.4811474214464293,1.9530743359038707,-0.05869096103123067,-0.3400404791166624
Herencia,8510.0,4314.0,4196.0,37.43764416602031,227.31131163760483,3454.0,6988.0,1437.0,20.565,1.591836665,1.2300669333333334,1.0,-3.3550331,39.3679627,20.565,37.43764416602031,1.4109517991666667,0.0125,0.16886016451233843,0.40587544065804937,2.0922775979046957,0.06767949126002312,0.06767949126002312,0.5738290179211912,1.0799785445823593,1.5861280712435275,2.0922775979046957,-0.05019791230038868,-0.5960832670337375
Hermandad de Campoo de Suso,1604.0,887.0,717.0,7.192302057936265,223.0162174890978,398.0,1214.0,413.0,27.899,0.0,1.953125,0.0,0.0,0.0,27.899,7.192302057936265,0.9765625,0.0,0.2574812967581047,0.24812967581047382,0.8394729761620858,0.06388875069184893,0.06388875069184893,0.25778480705940815,0.4516808634269674,0.6455769197945266,0.8394729761620858,-0.050893901858093234,-0.10612811932278689
Herrera,6504.0,3232.0,3272.0,121.62961291615304,53.47381977186441,2664.0,5359.0,1126.0,20.448,0.0,0.520918044,4.0,-3.382685425,41.685032175,20.448,121.62961291615304,0.260459022,0.05,0.1731242312423124,0.4095940959409594,14.522595931403599,0.06736512983211011,0.06736512983211011,3.681172830224982,7.294980530617854,10.908788231010726,14.522595931403599,-0.02816620811391148,-0.6152260797633143
Herrera de Pisuerga,1889.0,931.0,958.0,19.06566260609245,99.07864410630911,546.0,1425.0,581.0,23.856,1.901221315,0.94423186,1.0,-4.3310029,42.5938269,23.856,19.06566260609245,1.4227265875,0.0125,0.3075701429327687,0.28904182106934884,1.290342501577201,0.08778937629209928,0.08778937629209928,0.3884276576133747,0.6890659389346502,0.9897042202559255,1.290342501577201,-0.014493600159829189,-0.40893640499376704
Herrera del Duque,3465.0,1745.0,1720.0,12.495022479462332,277.3104254670457,1194.0,2634.0,851.0,19.971,0.0,0.8140399333333334,1.0,-5.0504659,39.1676109,19.971,12.495022479462332,0.4070199666666667,0.0125,0.2455988455988456,0.3445887445887446,2.3203065434629413,0.08357271540388424,0.08357271540388424,0.6427561724186485,1.2019396294334128,1.761123086448177,2.3203065434629413,-0.027848430732034465,-0.6883379267828664
Hervás,3952.0,1933.0,2019.0,66.11236895228065,59.77701393293773,1332.0,3145.0,907.0,21.528,3.47537429,2.25619612,1.0,-5.8587431,40.2738554,21.528,66.11236895228065,2.865785205,0.0125,0.22950404858299595,0.33704453441295545,1.9239856798385633,0.07638617163553738,0.07638617163553738,0.5382860486862938,1.0001859257370502,1.4620858027878068,1.9239856798385633,-0.0377293926973452,-0.5446859673361676
Higuera de la Sierra,1326.0,694.0,632.0,54.1618969072744,24.48215582755757,458.0,1013.0,280.0,21.65,0.0,3.58201339,1.0,-6.4478855,37.8365154,21.65,54.1618969072744,1.791006695,0.0125,0.21116138763197587,0.3453996983408748,2.472994675734251,0.07202339109445843,0.07202339109445843,0.6722662122544066,1.2725090334143547,1.8727518545743032,2.472994675734251,-0.04289757480885981,-0.560487514468112
Higuera de Vargas,1930.0,984.0,946.0,28.55299239550548,67.59361587277279,649.0,1437.0,513.0,14.679,0.0,0.0,1.0,-6.9750504,38.4460885,14.679,28.55299239550548,2.637703983157895,0.0125,0.26580310880829017,0.3362694300518135,0.6472505363815979,0.08826419165615185,0.08826419165615185,0.22801077783751336,0.3677573640188749,0.5075039502002364,0.6472505363815979,-0.01801230480587966,-1.0839022910513505
Higuera la Real,2202.0,1108.0,1094.0,17.526123818419915,125.64101582380144,767.0,1751.0,513.0,20.937,0.9745183466666668,0.0,1.0,-6.6895703,38.1426642,20.937,17.526123818419915,0.4872591733333334,0.0125,0.2329700272479564,0.3483197093551317,2.795326559588892,0.08013370152722198,0.08013370152722198,0.7589319160426394,1.437730130558057,2.1165283450734744,2.795326559588892,-0.03265522259639495,-0.6237533458484558
Higueruela,1144.0,599.0,545.0,5.568174809794473,205.45331981813732,377.0,859.0,325.0,23.799,0.0,0.0,1.0,-1.4443612,38.9643114,23.799,5.568174809794473,2.637703983157895,0.0125,0.2840909090909091,0.32954545454545453,0.2123437149656024,0.09245060692148761,0.09245060692148761,0.12242388393251631,0.152397160943545,0.1823704379545737,0.2123437149656024,-0.01641993932395469,-0.42478830679544827
Híjar,1771.0,909.0,862.0,10.710179248044277,165.35670962961632,552.0,1244.0,465.0,24.802,3.240697595,0.0,3.0,-2.0498231333333337,38.9558665,24.802,10.710179248044277,1.6203487975,0.0375,0.26256352343308864,0.3116883116883117,0.6975177715474268,0.07876905702992659,0.07876905702992659,0.23345623565930163,0.3881434142886767,0.5428305929180517,0.6975177715474268,-0.015291475641483955,-0.36723683021180836
Hinojos,3903.0,1971.0,1932.0,12.201679461337022,319.8739986874169,1387.0,3137.0,772.0,21.944,0.0,1.495917255,1.0,-6.3794314,37.2922174,21.944,12.201679461337022,0.7479586275,0.0125,0.1977965667435306,0.35536766589802715,1.429653396898607,0.06941187294321316,0.06941187294321316,0.4094722539320616,0.74953263492091,1.0895930159097587,1.429653396898607,-0.04654861987770229,-0.5394723292172484
Hinojosa del Duque,6684.0,3297.0,3387.0,12.576376191025956,531.472651459763,2318.0,5121.0,1747.0,19.821,0.0,0.0,1.0,-5.1479244,38.5004402,19.821,12.576376191025956,2.637703983157895,0.0125,0.2613704368641532,0.3467983243566726,0.3949062947131595,0.08950979417159909,0.08950979417159909,0.1658589193069892,0.2422080444423793,0.3185571695777694,0.3949062947131595,-0.02176700992590306,-0.6757515902638092
Hondón de los Frailes,1299.0,658.0,641.0,103.54097007852188,12.54575844725893,220.0,687.0,445.0,18.806,0.0,4.60821147,1.0,-0.9299943,38.2757919,18.806,103.54097007852188,2.304105735,0.0125,0.34257120862201695,0.16936104695919937,3.0181100524756825,0.05729299081842431,0.05729299081842431,0.7974972562327388,1.5377015216470533,2.277905787061368,3.0181100524756825,-0.019887946743024694,-0.7484968110768834
Honrubia,1507.0,747.0,760.0,13.65798967081099,110.3383467349274,554.0,1212.0,385.0,21.664,0.0,2.61164344,1.0,-2.2807538,39.613532,21.664,13.65798967081099,1.30582172,0.0125,0.25547445255474455,0.3676177836761778,0.9255990453991838,0.09274299013363428,0.09274299013363428,0.3009570039500217,0.509171017766409,0.7173850315827963,0.9255990453991838,-0.02033429196717706,-0.5764584779229743
Hontanares de Eresma,1502.0,786.0,716.0,245.0656682853204,6.12896947381173,641.0,1348.0,56.0,26.146,5.09433962,3.62288136,1.0,-4.2035613,40.9822979,26.146,245.0656682853204,4.35861049,0.0125,0.037283621837549935,0.42676431424766975,4.998225568638271,0.0157124278148443,0.0157124278148443,1.261340713020701,2.506968998226558,3.752597283432414,4.998225568638271,-0.10529982187116518,-0.13818311920994972
Horcajo de Santiago,3545.0,1801.0,1744.0,36.91704809499946,96.02609588062332,1265.0,2750.0,776.0,22.292,1.59574468,2.79953213,1.0,-2.9973736,39.8421603,22.292,36.91704809499946,2.1976384049999997,0.0125,0.21889985895627645,0.35684062059238364,1.4893580143405245,0.07713595699857365,0.07713595699857365,0.4301914713340614,0.7832469856695491,1.1363025000050369,1.4893580143405245,-0.038332638159635,-0.5046158793853516
Horche,2702.0,1359.0,1343.0,60.94041871120023,44.33838915359142,1014.0,2168.0,370.0,27.669,5.09259259,3.79310345,1.0,-3.0641857,40.5655103,27.669,60.94041871120023,4.44284802,0.0125,0.13693560325684678,0.3752775721687639,1.5240364541977838,0.05074649997452336,0.05074649997452336,0.41906898853033847,0.7873914770861535,1.1557139656419686,1.5240364541977838,-0.07163914074646897,-0.10190292705447546
Hornachos,3509.0,1753.0,1756.0,11.857296415659942,295.93592645332376,1269.0,2811.0,828.0,18.372,0.0,0.67204301,1.0,-6.0680807,38.5556712,18.372,11.857296415659942,0.336021505,0.0125,0.2359646622969507,0.3616414933029353,2.413434684117231,0.0842679301792947,0.0842679301792947,0.6665596186637788,1.2488513071482628,1.831142995632747,2.413434684117231,-0.027832064063890962,-0.8066974574503996
Hornachuelos,4517.0,2249.0,2268.0,4.968100683756494,909.200575336286,1782.0,3741.0,800.0,19.048,0.0,0.0,1.0,-5.2490384,37.8341341,19.048,4.968100683756494,2.637703983157895,0.0125,0.17710870046491034,0.3945096302855878,0.15178697617468084,0.06899769934151302,0.06899769934151302,0.08969501854980498,0.11039233775809693,0.13108965696638888,0.15178697617468084,-0.04639388328750561,-0.7527328708974655
