municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,longitud_bancos,latitud_bancos,avg_income,population_density,avg_rent_price,normalized_bank_count,perc_over_65,perc_under_35,economic_score,social_score,total_score_alpha_0,total_score_alpha_25,total_score_alpha_50,total_score_alpha_75,total_score_alpha_100,PC1_economic,PC2_social,economic_score_normalized,social_score_normalized,total_score_alpha_50_normalized,economic_category,social_category
Torredonjimeno,13545.0,6679.0,6866.0,85.85014211004237,157.77492811413256,5328.0,11167.0,2564.0,21.991,1.4790603009090908,0.0,1.0,-3.9511024,37.7610096,21.991,85.85014211004237,0.7395301504545454,0.0125,0.001892949427833148,0.003933554817275747,7.336468265915683,0.0735294508645354,0.0735294508645354,1.8892641546273223,3.7049988583901095,5.520733562152896,7.336468265915683,-0.0470849112278196,-0.4310712301448724,27.922681490010167,74.14078495580105,27.909786713987877,Low,High
Torrefarrera,4702.0,2379.0,2323.0,200.90504911350305,23.404090742107552,1903.0,4089.0,541.0,34.728,5.431493265,2.07798165,1.0,0.6066894,41.6735377,34.728,200.90504911350305,3.7547374575,0.0125,0.0011505742237345811,0.004047213951509996,6.396786163082128,0.0459841229991455,0.0459841229991455,1.633684633019891,3.221385143040637,4.809085653061382,6.396786163082128,-0.0825587987415316,0.5007229948196988,24.320766093391818,46.366441399674855,24.20214861557224,Low,Medium
Torregrossa,2157.0,1125.0,1032.0,53.25035462000672,40.50677249742845,756.0,1674.0,516.0,26.298,3.71863454,1.51901712,1.0,0.8317131,41.5805089,26.298,53.25035462000672,2.61882583,0.0125,0.002392211404728789,0.003504867872044506,2.0953087567550583,0.0827958008437773,0.0827958008437773,0.5859240398215976,1.089052278799418,1.5921805177772381,2.0953087567550583,-0.0335082822970142,-0.2103265184608163,7.83268182389736,83.4841766588326,7.854558969047343,Very Low,Very High
Torrejoncillo,2894.0,1397.0,1497.0,30.612338788717228,94.53704337894756,976.0,2207.0,768.0,19.323,0.0,0.0,1.0,-6.466299,39.8965404,19.323,30.612338788717228,2.637703983157895,0.0125,0.002653766413268832,0.003372494816862474,0.9105136559819196,0.0883794080548894,0.0883794080548894,0.29391297003664696,0.4994465320184045,0.704980094000162,0.9105136559819196,-0.0209637755343603,-0.7319512477471335,3.291218596658845,89.11420675764828,3.3343299920209333,Very Low,Very High
Torrejón de Ardoz,132771.0,65240.0,67531.0,4098.579141828619,32.394397035057125,51677.0,111816.0,17913.0,30.205,8.224916239743589,0.6323014069230769,1.0,-3.4793343,40.4587767,30.205,4098.579141828619,4.428608823333333,0.0125,0.001349165103825383,0.003892190312643574,22.945357300792978,0.0518556725542509,0.0518556725542509,5.775231079613933,11.498606486673614,17.221981893733297,22.945357300792978,-0.1800349225765959,2.916221868159434,87.75344507409675,52.28680783521915,87.65969795429605,Very High,Medium
Torrejón de Velasco,4594.0,2273.0,2321.0,88.01023721798397,52.1984731005959,1768.0,3771.0,527.0,32.87,4.398007603333333,5.127437156666667,1.0,-3.7769069,40.1869283,32.87,88.01023721798397,4.76272238,0.0125,0.0011471484545058771,0.003848498040922943,2.389235663276088,0.0435961359756598,0.0435961359756598,0.6300060178007668,1.2164158996258738,1.8028257814509812,2.389235663276088,-0.0829297515370051,0.3096051877551084,8.95933928271886,43.95860031962008,8.830995736534579,Very Low,Medium
Torrejón de la Calzada,9549.0,4737.0,4812.0,1064.1578773459316,8.973292594342986,3767.0,7742.0,840.0,32.651,5.362629904,4.2916947620000006,1.0,-3.7993298,40.2006804,32.651,1064.1578773459316,4.827162333,0.0125,0.000879673264216148,0.003944915697978846,15.28814150966869,0.0342685890823484,0.0342685890823484,3.847736819228934,7.6612050493755195,11.474673279522106,15.28814150966869,-0.1117934541660809,0.7839973403040136,58.40240883523266,34.553502902855634,58.24015232052508,Medium,Low
Torrejón del Rey,5892.0,3072.0,2820.0,233.690006869985,25.212888128665483,2151.0,4831.0,469.0,28.553,2.0,5.3963759300000005,1.0,-3.3371795,40.6446546,28.553,233.690006869985,3.698187965,0.0125,0.0007959945689069919,0.00365071283095723,6.0032493512253975,0.0286962324125501,0.0286962324125501,1.5223345121157619,3.0159727918189736,4.509611071522185,6.0032493512253975,-0.1012260078256208,0.0667589647720564,22.81229179395746,28.934816883920544,22.627349069773125,Low,Low
Torrelaguna,4897.0,2448.0,2449.0,113.65012547764178,43.08838181585096,1759.0,3934.0,790.0,28.341,5.879638653333333,4.371866503333333,1.0,-3.538293,40.8277149,28.341,113.65012547764178,5.1257525783333335,0.0125,0.001613232591382479,0.003591995099040229,2.4321627896433955,0.0572228951733461,0.0572228951733461,0.6509578687908585,1.2446928424083707,1.8384278160258831,2.4321627896433955,-0.0665120269695,-0.0114674395672225,9.123884161171626,57.6986542903948,9.047781710628271,Very Low,Medium
Torrelavega,51237.0,24160.0,27077.0,1441.950826917601,35.53311183955366,15774.0,38960.0,12727.0,27.0,5.42624944787234,0.6410563934042554,1.0,-4.0515082,43.3487303,27.0,1441.950826917601,3.033652920638298,0.0125,0.002483947147569139,0.00307863458047895,17.715082472139848,0.0755157601478104,0.0755157601478104,4.4854074381458195,8.895299116143828,13.305190794141838,17.715082472139848,-0.0760675312691309,0.8465831590096223,67.70516770767337,76.1436086909914,67.70136905974107,High,High
Torrelavit,1429.0,723.0,706.0,60.23872989790518,23.7222797097801,513.0,1171.0,259.0,34.791,5.15286385,3.66666667,0.0,0.0,0.0,34.791,60.23872989790518,4.40976526,0.0,0.001812456263121063,0.003589923023093072,1.8848537221921435,0.0650657846732754,0.0650657846732754,0.5200127690529924,0.9749597534327095,1.4299067378124264,1.8848537221921435,-0.06724847323446,0.4279013874274867,7.025982167702802,65.60675066551441,6.97986542672632,Very Low,High
Torrelles de Foix,2479.0,1315.0,1164.0,66.92717731508135,37.04025927059952,811.0,1861.0,420.0,26.745,5.2238806,4.25793651,1.0,1.5723453,41.387735,26.745,66.92717731508135,4.740908555000001,0.0125,0.0016942315449778131,0.00327148043565954,1.5129708043905443,0.0547336228596125,0.0547336228596125,0.41929291824234544,0.7838522136250784,1.1484115090078113,1.5129708043905443,-0.0664610102895996,-0.1692537194050737,5.600509868794714,55.18868582008807,5.514734118419168,Very Low,Medium
Torrelles de Llobregat,6126.0,3030.0,3096.0,447.8045604421921,13.680075062100258,2323.0,5181.0,764.0,38.477,9.7613796275,6.29939294,1.0,1.9816276,41.3565232,38.477,447.8045604421921,8.03038628375,0.0125,0.001247143323539014,0.003792033953640222,7.191596290479511,0.046700947050667,0.046700947050667,1.832924782907878,3.619148618765089,5.4053724546223005,7.191596290479511,-0.0903530532704339,0.9036586432635496,27.36736964860278,47.08922522615702,27.25161344658618,Low,Medium
Torrelodones,24122.0,11634.0,12488.0,1112.1207688747606,21.690090388660344,9750.0,20367.0,2994.0,61.359,8.719345772,8.130327752,1.0,-3.928603,40.5762809,61.359,1112.1207688747606,8.424836762,0.0125,0.001241190614376917,0.004041953403532045,20.93295212425226,0.0495412419536015,0.0495412419536015,5.270393962528266,10.491246683102931,15.712099403677595,20.93295212425226,-0.116446849670654,3.0393361125361382,80.0396521139467,49.95313473634068,79.93674579643138,Very High,Medium
Torremayor,985.0,483.0,502.0,46.89809047689948,21.002987328133965,359.0,774.0,199.0,18.199,0.0,0.0,1.0,-6.5374617,38.9013623,18.199,46.89809047689948,2.637703983157895,0.0125,0.002020304568527919,0.003644670050761421,1.28095588869786,0.0727130175990105,0.0727130175990105,0.3747737353737229,0.6768344531484353,0.9788951709231477,1.28095588869786,-0.0410360081533616,-0.8218901885876141,4.71116857501186,73.31756375044264,4.694279459345666,Very Low,High
Torremejía,2249.0,1167.0,1082.0,95.72284309971695,23.494914350351653,940.0,1894.0,370.0,18.172,0.0,0.0,1.0,-6.3763014,38.7896931,18.172,95.72284309971695,2.637703983157895,0.0125,0.00164517563361494,0.004179635393508226,2.42880531380731,0.0679028137795939,0.0679028137795939,0.6581284387865229,1.248354063793452,1.8385796888003811,2.42880531380731,-0.0480570419448021,-0.7918487031638285,9.111014549340876,68.46736722679434,9.075850566955582,Very Low,High
Torremocha de Jarama,1079.0,552.0,527.0,57.128043011912666,18.887396506388303,296.0,692.0,283.0,34.131,0.0,4.29790026,1.0,-3.4958018,40.8351205,34.131,57.128043011912666,2.14895013,0.0125,0.002622798887859129,0.002743280815569972,3.4724018831244847,0.0710513544876018,0.0710513544876018,0.9213889866468226,1.7717266188060432,2.622064250965264,3.4724018831244847,-0.0418719287360615,0.3633828700706099,13.111246691196868,71.64208534058879,13.088300923595227,Very Low,High
Torremolinos,68056.0,34047.0,34009.0,3417.770498709721,19.91239611486276,24133.0,56473.0,11789.0,29.403,8.540392758604652,1.485394953255814,1.0,-4.4995448,36.6242841,29.403,3417.770498709721,5.0128938559302325,0.0125,0.00173224991183731,0.0035460503115081698,20.7004849217454,0.0606586227273718,0.0606586227273718,5.220615197481878,10.380571772236385,15.540528346990893,20.7004849217454,-0.1415068888194088,2.067211334951211,79.14857714998459,61.16294696162702,79.08825349142916,High,High
Torrent,84025.0,41389.0,42636.0,1213.6203588517462,69.23499543094296,32226.0,68752.0,12658.0,28.576,4.702760055818183,1.2137876527272728,2.0,1.33056765,40.69408635,28.576,1213.6203588517462,2.958273854272728,0.025,0.001506456411782207,0.003835287116929485,18.10428778367736,0.0563325054661601,0.0563325054661601,4.56832132501896,9.08031014457176,13.59229896412456,18.10428778367736,-0.0999176614289646,1.0844693777637675,69.19703884137414,56.80086175922311,69.11976129274622,High,Medium
Torrente de Cinca,1279.0,724.0,555.0,22.633633289958127,56.508823997226045,327.0,866.0,282.0,25.059,3.62940171,4.05755851,1.0,0.3352225,41.4734115,25.059,22.633633289958127,3.84348011,0.0125,0.002204847537138389,0.002556684910086004,0.6132862139154126,0.0556663667190148,0.0556663667190148,0.19507132851811426,0.3344762903172137,0.47388125211631316,0.6132862139154126,-0.0562247470654955,-0.3236039533934284,2.1519097850420827,56.12918464179414,2.069581011950805,Very Low,Medium
Torrenueva,2708.0,1375.0,1333.0,19.06991187402586,142.00380252875877,1024.0,2117.0,635.0,19.26,0.0,0.0,1.0,-3.3648129,38.6397821,19.26,19.06991187402586,2.637703983157895,0.0125,0.002344903988183161,0.003781388478581979,0.5758069016183,0.0875615551274303,0.0875615551274303,0.2096228917501477,0.33168422837286515,0.4537455649955825,0.5758069016183,-0.0259901323027452,-0.7433137877963955,2.0082470382359436,88.28955408708869,2.048175590827621,Very Low,Very High
Torreorgaz,1675.0,826.0,849.0,58.20745185144384,28.776384238136885,625.0,1380.0,297.0,20.631,0.0,2.40254873,1.0,-6.2501398,39.3821045,20.631,58.20745185144384,1.201274365,0.0125,0.001773134328358209,0.00373134328358209,3.540625763453288,0.0653347070617064,0.0653347070617064,0.9341574711596018,1.8029802352574973,2.6718029993553927,3.540625763453288,-0.0513075497996052,-0.6316077916477255,13.372757093738707,65.87790891212222,13.32790764977119,Very Low,High
Torreperogil,7194.0,3529.0,3665.0,79.10510178862981,90.94230128446698,2718.0,5775.0,1511.0,18.225,0.7938463757142856,0.0,1.0,-3.2883496,38.0354317,18.225,79.10510178862981,0.3969231878571428,0.0125,0.0021003614122880178,0.00377814845704754,8.490860818582183,0.0783628376371469,0.0783628376371469,2.181487332873406,4.284611828109665,6.387736323345924,8.490860818582183,-0.0375809814785158,-0.7594556349852274,32.34760806534106,79.01435717894466,32.35340578569913,Low,High
Torres,1350.0,696.0,654.0,16.866832874631264,80.03873697180468,461.0,1031.0,403.0,15.035,0.0,0.0,3.0,-3.0462735,40.824467266666666,15.035,16.866832874631264,2.637703983157895,0.0375,0.0029851851851851853,0.003414814814814815,0.4091736647458043,0.0981158504801097,0.0981158504801097,0.17588030404653335,0.253644757612957,0.33140921117938066,0.4091736647458043,0.0101128695254781,-1.0902996046035038,1.369521644116454,98.93159932070039,1.449883801769195,Very Low,Very High
Torres de Berrellén,1460.0,751.0,709.0,27.138193235029288,53.79871782014837,469.0,1132.0,314.0,27.527,3.91350585,3.30236616,1.0,-1.0646091,41.7570171,27.527,27.138193235029288,3.607936005,0.0125,0.002150684931506849,0.003212328767123287,0.8545579976890204,0.068223482360668,0.068223482360668,0.26480711119275613,0.4613907400248442,0.6579743688569323,0.8545579976890204,-0.0484632911751867,-0.1369679978253105,3.076733776180352,68.79070189109501,3.0425741964708752,Very Low,High
Torres de Segre,2381.0,1257.0,1124.0,47.000993336814446,50.65850380942982,811.0,1878.0,429.0,23.93,6.00600601,0.0,1.0,0.5135629,41.5352381,23.93,47.000993336814446,3.003003005,0.0125,0.001801763964720705,0.003406131877362452,1.4947835670222345,0.0606033260477167,0.0606033260477167,0.41914838629134615,0.7776934465349756,1.136238506778605,1.4947835670222345,-0.0577156379347196,-0.3875481983217221,5.530795983533593,61.10719053767886,5.467517757969108,Very Low,High
Torres de la Alameda,7729.0,3946.0,3783.0,177.20970190620437,43.6149935181929,3151.0,6712.0,1048.0,27.792,4.9818493475,4.85859355,1.0,-3.360625,40.4021516,27.792,177.20970190620437,4.92022144875,0.0125,0.00135593220338983,0.004076853409237935,3.664758483327988,0.0545883761575926,0.0545883761575926,0.9571309029501914,1.8596734297427902,2.762215956535389,3.664758483327988,-0.0700009041465512,-0.00171072178722,13.848572854826996,55.042231516766314,13.762547613699144,Very Low,Medium
Torrevieja,82842.0,40721.0,42121.0,1154.3911151398245,71.76250658336527,28209.0,64058.0,18541.0,22.106,5.416961845151515,2.848909162121212,1.0,-0.6828446,37.9775416,22.106,1154.3911151398245,4.132935503636364,0.0125,0.002238115931532314,0.003405156804519447,11.661827067944312,0.0752587149739113,0.0752587149739113,2.9719008032165117,5.868542891459112,8.765184979701711,11.661827067944312,-0.0795979742006401,0.5810613081687702,44.50230604383141,75.88442640773064,44.496657660792586,Medium,High
Torrijos,13583.0,6637.0,6946.0,783.1774666576239,17.343450977935227,5386.0,11213.0,2065.0,26.485,4.33804049375,1.44503030875,1.0,-4.2805629,39.9811627,26.485,783.1774666576239,2.89153540125,0.0125,0.001520282706324081,0.003965250680998306,13.98966610100809,0.0595294826110449,0.0595294826110449,3.5420636372103065,7.024597791809568,10.50713194640883,13.98966610100809,-0.0775463724090705,0.2264907746439385,53.42519520896298,60.02441901717397,53.35958494419706,Medium,High
Torroella de Montgrí,12023.0,6107.0,5916.0,181.776716989598,66.14158402194053,4358.0,9474.0,2063.0,30.123,4.875820538571429,4.966875991428571,1.0,3.1262041,42.040982,30.123,181.776716989598,4.921348265000001,0.0125,0.001715877900690343,0.0036247192880312726,4.058870004142852,0.0614183102600716,0.0614183102600716,1.0607812337307667,2.060144157201462,3.059507080672157,4.058870004142852,-0.0658316331289176,0.2043920114411668,15.359250083356885,61.92895064223747,15.299462062466917,Very Low,High
Torrox,18937.0,9547.0,9390.0,378.3263731843565,50.05466534254037,5500.0,12539.0,3926.0,22.627,4.912540637499999,3.85625231375,1.0,-3.9547677,36.7494528,22.627,378.3263731843565,4.384396475625,0.0125,0.002073190051222474,0.002904367112002957,5.987655733010138,0.05946038689181,0.05946038689181,1.541509223421392,3.023558059950974,4.505606896480557,5.987655733010138,-0.0651098585014275,-0.2089790604635834,22.752519565275904,59.95474882650984,22.68550174042801,Low,Medium
Tortosa,33572.0,16730.0,16842.0,153.19410680350268,219.14681119595392,12331.0,26646.0,6864.0,29.322,4.279767812173913,1.3801697091304348,1.0,0.5209333,40.8110158,29.322,153.19410680350268,2.8299687606521737,0.0125,0.002044560943643512,0.00367300131061599,5.473581164078869,0.0741580408781642,0.0741580408781642,1.4240138216783405,2.7738696024785168,4.123725383278693,5.473581164078869,-0.0558689959218644,0.2894487264189216,20.78200943290249,74.77460115431553,20.771258185547563,Low,High
Torà,1209.0,607.0,602.0,12.951228456396052,93.35021801757556,424.0,953.0,291.0,28.509,3.60412371,3.41880342,1.0,1.4037146,41.8120807,28.509,12.951228456396052,3.511463565,0.0125,0.002406947890818858,0.0035070306038047974,0.4412807115319558,0.0833572441592933,0.0833572441592933,0.17283811100245894,0.2623189778456245,0.35179984468879016,0.4412807115319558,-0.0331500274781483,-0.0722499170183737,1.4925918460605563,84.05028789223799,1.5163849542136525,Very Low,Very High
Tossa de Mar,5930.0,3010.0,2920.0,155.32383355831996,38.17830054892022,1913.0,4511.0,1073.0,29.741,7.828322496666668,4.158319163333334,1.0,2.9312155,41.7197773,29.741,155.32383355831996,5.993320830000001,0.0125,0.0018094435075885328,0.003225969645868465,2.9315371457209585,0.0576424470850194,0.0576424470850194,0.7761161217440041,1.4945897964029888,2.2130634710619734,2.9315371457209585,-0.066845760478238,0.1190714485286076,11.038046595901692,58.121694415071815,10.963623709937432,Very Low,Medium
Totana,32316.0,16616.0,15700.0,112.48762235261997,287.2849414373574,13178.0,27243.0,4396.0,21.627,3.097846413703704,2.791643660740741,1.0,-1.5025376,37.7697645,21.627,112.48762235261997,2.9447450372222224,0.0125,0.0013603168708998638,0.004077856170318109,3.017972385227357,0.0547783683876699,0.0547783683876699,0.7955768725975917,1.5363753768075135,2.2771738810174353,3.017972385227357,-0.0709464346874575,-0.3088753183411081,11.369363345523384,55.23380336869521,11.283974032839817,Very Low,Medium
Touro,3495.0,1730.0,1765.0,30.30123837135856,115.34182059382614,911.0,2413.0,1207.0,22.59,0.8815513500000001,0.0,0.0,0.0,0.0,22.59,30.30123837135856,0.440775675,0.0,0.003453505007153076,0.002606580829756795,5.089123388832842,0.0900183994711431,0.0900183994711431,1.3397946468115678,2.5895708941519926,3.8393471414924174,5.089123388832842,-0.0109546382053622,-0.4739283562299345,19.308336181243696,90.76682497671726,19.35832697455734,Very Low,Very High
Tous,1284.0,645.0,639.0,10.068822174698182,127.52236336307018,416.0,961.0,293.0,23.682,0.0,2.61904762,1.0,-0.5881834,39.1397505,23.682,10.068822174698182,1.30952381,0.0125,0.002281931464174454,0.0032398753894080988,0.7522499746297456,0.0730075892120612,0.0730075892120612,0.24281818556648233,0.4126287819209034,0.5824393782753245,0.7522499746297456,-0.0400793237542848,-0.4308441744903589,2.684574723301105,73.61458447289455,2.668739278474654,Very Low,High
Toén,2374.0,1218.0,1156.0,40.72939192584043,58.28714566430428,513.0,1563.0,805.0,25.434,0.0,0.0,1.0,-7.9545534,42.3167247,25.434,40.72939192584043,2.637703983157895,0.0125,0.0033909014321819708,0.002160909856781802,1.5695745174516131,0.0723583942407533,0.0723583942407533,0.44666242504346826,0.8209664558461832,1.1952704866488981,1.5695745174516131,-0.015977541107442,-0.2786982720700948,5.817478761748658,72.9599920042142,5.799271496258744,Very Low,High
Trabada,1114.0,538.0,576.0,13.475924126232885,82.66594480384718,219.0,718.0,403.0,23.018,0.0,0.0,3.0,-6.950491466666667,43.351014633333335,23.018,13.475924126232885,2.637703983157895,0.0375,0.003617594254937163,0.00196588868940754,0.5032225146673579,0.0684509559257241,0.0684509559257241,0.17714384561113256,0.285836735296541,0.39452962498194943,0.5032225146673579,0.0058030545795175,-0.502876792456795,1.730022285285625,69.02006670303987,1.6966845006218978,Very Low,High
Traiguera,1358.0,693.0,665.0,22.72477051287732,59.75857926620071,379.0,944.0,431.0,20.333,0.0,2.15053763,1.0,0.2899844,40.5246503,20.333,22.72477051287732,1.075268815,0.0125,0.003173784977908689,0.002790868924889543,1.6833815548783502,0.0874689764576252,0.0874689764576252,0.48644712106280646,0.8854252656679877,1.284403410273169,1.6833815548783502,-0.0101793306244432,-0.6720238785408396,6.253714930464424,88.19620570533402,6.293446767737862,Very Low,Very High
Trasmiras,1261.0,632.0,629.0,22.225664261619045,56.73621202753386,211.0,720.0,568.0,18.562,0.0,0.0,2.0,-7.819731949999999,42.0845114,18.562,22.225664261619045,2.637703983157895,0.025,0.004504361617763679,0.001673275178429817,0.6517213726832964,0.0734861057743404,0.0734861057743404,0.21804492250157942,0.3626037392288184,0.5071625559560574,0.6517213726832964,0.0320343211024135,-0.8155222675680343,2.2992364072263864,74.09707948849166,2.2852208870948436,Very Low,High
Traspinedo,1149.0,606.0,543.0,43.68741188632134,26.30048223020864,306.0,851.0,238.0,23.795,0.0,3.05363442,1.0,-4.4746989,41.5759433,23.795,43.68741188632134,1.52681721,0.0125,0.002071366405570061,0.002663185378590078,2.589379691113123,0.0544747731595416,0.0544747731595416,0.6882010026479369,1.3219272321363322,1.9556534616247274,2.589379691113123,-0.0594016814581556,-0.4083992655089694,9.726515600362443,54.927684007573696,9.63990132339885,Very Low,Medium
Trazo,3059.0,1503.0,1556.0,30.22639865496996,101.20292645240508,807.0,2125.0,1023.0,24.189,0.0,0.0,0.0,0.0,0.0,24.189,30.22639865496996,2.637703983157895,0.0,0.003344230140568813,0.0026381170317097092,1.11189134671207,0.0882247049179154,0.0882247049179154,0.344141365366454,0.6000580258149927,0.8559746862635313,1.11189134671207,-0.0156410739934609,-0.3587897318047907,4.063123693700856,88.95821739725567,4.105670828103666,Very Low,Very High
Trebujena,7042.0,3499.0,3543.0,99.57079440090624,70.72354943404878,2684.0,5818.0,1236.0,22.308,0.0,0.0,1.0,-6.1767017,36.8693137,22.308,99.57079440090624,2.637703983157895,0.0125,0.0017551831865947171,0.003811417211019596,3.0845323072633346,0.0660611371330583,0.0660611371330583,0.8206789296656274,1.5752967221981964,2.3299145147307656,3.0845323072633346,-0.0536821040185883,-0.4489017339574048,11.624495594244705,66.61037862422103,11.582365617759633,Very Low,High
Tremp,5893.0,2892.0,3001.0,19.49422657778184,302.29462946308576,2013.0,4479.0,1345.0,29.268,2.855997502,0.0,1.0,0.8950137,42.1669782,29.268,19.49422657778184,1.427998751,0.0125,0.002282368912268793,0.003415917189886305,1.6110494009096712,0.0769892841106756,0.0769892841106756,0.4605043133104245,0.8440193425101734,1.2275343717099223,1.6110494009096712,-0.0414864291586366,0.0210495511145948,5.9764570171076326,77.62938373722801,5.976007097754462,Very Low,High
Tres Cantos,48751.0,23678.0,25073.0,1283.367331888641,37.98678584739772,19597.0,41116.0,5634.0,49.684,8.3544387812,2.6385573304000003,1.0,-3.7038475,40.6012354,49.684,1283.367331888641,5.4964980558,0.0125,0.001155668601669709,0.004019814978154294,23.752134211625105,0.0458750428033984,0.0458750428033984,5.972439835008825,11.899004627214252,17.82556941941968,23.752134211625105,-0.1227804989946882,2.4341868671664364,90.8459187606762,46.25645429599415,90.72936151694022,Very High,Medium
Trescasas,1072.0,551.0,521.0,32.79707731348456,32.68583934335045,430.0,954.0,98.0,34.288,0.0,3.85856808,1.0,-4.0357823,40.9632936,34.288,32.79707731348456,1.92928404,0.0125,0.000914179104477612,0.004011194029850746,2.317345718613458,0.0362111289401871,0.0362111289401871,0.6064947763585048,1.1767784237768226,1.7470620711951403,2.317345718613458,-0.0884191135770334,0.363114217719697,8.68377641123121,36.512193307513,8.527113917391436,Very Low,Low
Trigueros,7906.0,3919.0,3987.0,67.01338100009119,117.97643816821063,2980.0,6438.0,1344.0,22.093,0.80720419,2.8539368240000003,1.0,-6.834095,37.3830829,22.093,67.01338100009119,1.830570507,0.0125,0.0016999747027573989,0.0037692891474829238,2.982643214483818,0.0632759999562273,0.0632759999562273,0.793117803588125,1.5229596072200227,2.2528014108519203,2.982643214483818,-0.0561190068841403,-0.47375341245837,11.233942351905236,63.802085429154765,11.181121659419839,Very Low,High
Trijueque,1327.0,728.0,599.0,37.24710367038501,35.6269312036493,377.0,984.0,188.0,24.367,5.6122449,5.37634409,1.0,-2.9956092,40.7766776,24.367,37.24710367038501,5.494294495,0.0125,0.001416729464958553,0.002840994724943481,0.6831328782360169,0.0397460942491151,0.0397460942491151,0.20059279024584054,0.361439486242566,0.5222861822392915,0.6831328782360169,-0.0830351574567431,-0.3681546023281228,2.4196405153179787,40.076548810157675,2.2762951089561816,Very Low,Medium
Trillo,1363.0,709.0,654.0,8.434931546261435,161.58993022345445,375.0,967.0,352.0,36.919,0.0,0.0,2.0,-1.166369,41.4993513,36.919,8.434931546261435,2.637703983157895,0.025,0.002582538517975055,0.002751283932501834,0.5029743396550342,0.0692766431133257,0.0692766431133257,0.17770106724875284,0.28612549138418,0.39454991551960705,0.5029743396550342,-0.0372041930589002,0.537541881204618,1.729071000382732,69.85261876887144,1.6988982572580307,Very Low,High
Trujillanos,1389.0,715.0,674.0,68.51278214034433,20.273589199088672,534.0,1156.0,245.0,20.846,0.0,3.06451613,1.0,-6.2587791,38.9511141,20.846,68.51278214034433,1.532258065,0.0125,0.001763858891288696,0.0038444924406047507,3.3410343500745765,0.0669637789667971,0.0669637789667971,0.8854814217437419,1.7039990645206868,2.5225167072976316,3.3410343500745765,-0.0499490728179149,-0.6128998818421586,12.607699014294857,67.52052514783142,12.569065731103962,Very Low,High
Trujillo,8821.0,4303.0,4518.0,13.580517469388337,649.5334231470413,3084.0,7202.0,1991.0,23.038,2.234415001428572,1.837847711428572,1.0,-5.8816626,39.4605657,23.038,13.580517469388337,2.036131356428572,0.0125,0.002257113705929033,0.003496202244643464,0.6371601859592142,0.0779268443002105,0.0779268443002105,0.21773517971496142,0.35754351512971233,0.4973518505444633,0.6371601859592142,-0.0380997495842973,-0.4216948414235571,2.243421613588887,78.57473893270594,2.2464265372637833,Very Low,High
Tudela de Duero,8648.0,4396.0,4252.0,142.89205565124513,60.52120924837884,2986.0,7189.0,1358.0,27.15,3.4012848516666665,4.082137661666667,1.0,-4.5796496,41.5837494,27.15,142.89205565124513,3.7417112566666666,0.0125,0.001570305272895467,0.0034528214616096208,3.77810900777133,0.0535420895068806,0.0535420895068806,0.984683819072993,1.9158255486391054,2.8469672782052173,3.77810900777133,-0.0714699616663238,-0.0588004326858425,14.283059153944642,53.98724589317616,14.193039406464573,Very Low,Medium
Tui,17398.0,8446.0,8952.0,255.324876592231,68.14063804595759,5723.0,13320.0,3582.0,25.545,1.350266703333333,2.3360184108333333,1.0,-8.6466411,42.0501375,25.545,255.324876592231,1.843142557083333,0.0125,0.002058857339924129,0.003289458558454994,9.475810631385452,0.0668786932373317,0.0668786932373317,2.4191116777743615,4.7713446623113915,7.123577646848422,9.475810631385452,-0.0578919311387503,-0.0611168410482623,36.12304008105633,67.4347320037656,36.08495669618575,Low,High
Turre,3892.0,2021.0,1871.0,36.0517740923334,107.9558523259374,1151.0,2569.0,815.0,18.805,4.3040597300000005,3.16131772,1.0,-1.8945374,37.1523701,18.805,36.0517740923334,3.732688725,0.0125,0.002094039054470709,0.002957348406988694,0.7426923214781205,0.0611539302363717,0.0611539302363717,0.2315385280468089,0.4019231258572461,0.5723077236676832,0.7426923214781205,-0.050958287460377,-0.7612637059807407,2.6479390803123026,61.66237252621352,2.5866640663159846,Very Low,High
Turégano,998.0,508.0,490.0,14.101032218445932,70.77496062270461,287.0,713.0,266.0,27.015,3.29113924,3.67576628,1.0,-4.0060215,41.1559563,27.015,14.101032218445932,3.48345276,0.0125,0.002665330661322645,0.002875751503006012,0.4582244610878003,0.0756901829711527,0.0756901829711527,0.1713237525003146,0.2669573220294765,0.3625908915586384,0.4582244610878003,-0.0328781605739306,-0.184145716079821,1.5575392918165298,76.31948168997012,1.551944949854361,Very Low,High
Turís,6910.0,3619.0,3291.0,85.83303296352446,80.50513609295932,2357.0,5434.0,1189.0,24.515,3.4658974575,3.80391071,1.0,-0.7104878,39.3898826,24.515,85.83303296352446,3.63490408375,0.0125,0.001720694645441389,0.003410998552821997,2.2341424247777004,0.0579592085863102,0.0579592085863102,0.6020050126341577,1.1460508166820054,1.690096620729853,2.2341424247777004,-0.0630851831483593,-0.2931252074128659,8.364848101100929,58.44108951558392,8.291539856685642,Very Low,Medium
