municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos
Morata de Jalón,1077.0,537.0,540.0,23.49203028945793,45.8453350659651,266.0,714.0,383.0,23.496,2.33454545,2.17196254,Unknown
Morata de Jiloca,260.0,149.0,111.0,11.261942961479184,23.08660245299721,77.0,188.0,94.0,Unknown,0.0,0.0,Unknown
Morata de Tajuña,7924.0,4011.0,3913.0,174.83578020847165,45.322530608732016,2882.0,6194.0,1359.0,26.468,5.85724463,3.9682902450000004,Unknown
Moratalla,7797.0,3959.0,3838.0,8.182059402341292,952.9385716472424,2680.0,6071.0,1883.0,19.801,0.401842665,0.0,Unknown
Moratilla de los Meleros,102.0,58.0,44.0,3.499128057947125,29.150119204222992,15.0,57.0,43.0,Unknown,0.0,0.0,Unknown
Moratinos,63.0,33.0,30.0,2.1527140898584607,29.26538191801504,7.0,30.0,29.0,Unknown,0.0,0.0,Unknown
Morcillo,371.0,175.0,196.0,22.85649425053269,16.231710599772033,107.0,269.0,109.0,Unknown,0.0,0.0,Unknown
Morcín,2543.0,1271.0,1272.0,50.80326322606954,50.05583969446804,687.0,1947.0,684.0,30.868,2.7583989599999996,3.38450334,Unknown
morea,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0
moreda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0
Moreda de Álava/Moreda Araba,209.0,107.0,102.0,24.10335279963671,8.67099285885033,65.0,172.0,57.0,Unknown,0.0,0.0,Unknown
Morelábor,589.0,317.0,272.0,15.277598757905585,38.55317902593918,192.0,439.0,180.0,Unknown,0.0,0.0,Unknown
Morella,2406.0,1176.0,1230.0,5.818162189571514,413.53264512160206,735.0,1797.0,640.0,25.195,3.9460924599999996,1.6574738733333334,Unknown
Morenilla,50.0,28.0,22.0,1.762677498418091,28.36593764025032,8.0,25.0,13.0,Unknown,0.0,0.0,Unknown
Morentin,116.0,59.0,57.0,12.973938320732946,8.941001346879128,35.0,94.0,26.0,Unknown,0.0,0.0,Unknown
Moreruela de los Infanzones,334.0,175.0,159.0,10.684660022512183,31.259768611848607,69.0,212.0,140.0,Unknown,0.0,0.0,Unknown
Moreruela de Tábara,310.0,164.0,146.0,4.548613056076452,68.1526426139664,50.0,166.0,140.0,Unknown,0.0,0.0,Unknown
Morés,338.0,181.0,157.0,15.753234294087058,21.45591144587163,75.0,203.0,131.0,Unknown,0.0,0.0,Unknown
Morga,408.0,214.0,194.0,28.199953810365336,14.468108804136875,112.0,313.0,110.0,Unknown,0.0,0.0,Unknown
Moriles,3721.0,1868.0,1853.0,189.97413998247345,19.586876405090138,1498.0,3130.0,596.0,17.964,0.0,0.0,Unknown
Morille,227.0,125.0,102.0,9.896588842694763,22.9371962004425,47.0,163.0,67.0,Unknown,0.0,0.0,Unknown
Moríñigo,96.0,52.0,44.0,11.48608621893933,8.357938306409912,20.0,70.0,30.0,Unknown,0.0,0.0,Unknown
Moriscos,487.0,264.0,223.0,40.311706199733074,12.080858041261092,153.0,352.0,32.0,Unknown,4.49501638,0.0,Unknown
Morón de Almazán,191.0,99.0,92.0,3.0775358847812697,62.062639446225326,37.0,123.0,77.0,Unknown,0.0,0.0,Unknown
Morón de la Frontera,27582.0,13560.0,14022.0,63.8573307505264,431.93161498960137,10288.0,22709.0,5135.0,21.893,1.7445423014285713,1.0193583938095239,3.0
Moronta,75.0,48.0,27.0,2.707766962627816,27.69809996027668,4.0,36.0,38.0,Unknown,0.0,0.0,Unknown
Moros,304.0,157.0,147.0,5.682711814047451,53.4955862531201,85.0,220.0,142.0,Unknown,0.0,0.0,Unknown
Mos,15190.0,7498.0,7692.0,285.0439133104668,53.290034590057054,5019.0,12209.0,2933.0,25.805,0.8586830360000001,0.7512206170000001,Unknown
Moscardón,53.0,29.0,24.0,1.9682108579968736,26.92800915341977,15.0,43.0,12.0,Unknown,0.0,0.0,Unknown
Mosqueruela,531.0,288.0,243.0,2.001634334631889,265.28321922378177,169.0,380.0,171.0,Unknown,0.0,0.0,Unknown
Móstoles,209639.0,101892.0,107747.0,4669.691817763179,44.89354076912485,75082.0,167725.0,39370.0,28.703,8.081355272058824,0.3679601393382353,27.0
Mota de Altarejos,32.0,20.0,12.0,1.8878079268805947,16.950877016856612,2.0,19.0,17.0,Unknown,0.0,0.0,Unknown
Mota del Cuervo,6035.0,3007.0,3028.0,34.25622862879276,176.17234125205223,2273.0,4852.0,1178.0,22.903,0.5222973425,2.660624765,Unknown
Mota del Marqués,349.0,189.0,160.0,11.137288894643984,31.33617196262521,90.0,235.0,131.0,Unknown,0.0,0.0,Unknown
Motilla del Palancar,5964.0,2968.0,2996.0,80.71033954732286,73.89387820011747,2367.0,4973.0,986.0,26.228,2.5168447166666668,2.20221981,Unknown
Motilleja,605.0,330.0,275.0,25.39413492178475,23.824398896179424,166.0,394.0,154.0,Unknown,0.0,3.30578512,Unknown
Motril,58545.0,28786.0,29759.0,566.6877153073975,103.31086843525893,24690.0,51522.0,9070.0,23.735,4.242324069117648,1.0790365329411764,8.0
Moya,129.0,76.0,53.0,1.4062740689097928,91.73176328281912,2536.0,6262.0,1604.0,25.267,2.5345839842857143,3.4437521414285714,Unknown
Moya,7833.0,3981.0,3852.0,243.2263927157006,Unknown,2536.0,6262.0,1604.0,25.267,2.5345839842857143,3.4437521414285714,Unknown
Moyuela,262.0,145.0,117.0,6.127208667199202,42.76009096973719,29.0,131.0,114.0,Unknown,0.0,0.0,Unknown
Mozárbez,507.0,270.0,237.0,11.304305699308276,44.85016713861728,145.0,390.0,103.0,Unknown,0.0,0.0,Unknown
Mozoncillo,851.0,466.0,385.0,19.912303461772687,42.73739608447289,269.0,651.0,253.0,Unknown,0.0,2.19292917,2.0
Mozota,124.0,62.0,62.0,14.28315167546828,8.681557321342007,26.0,78.0,52.0,Unknown,0.0,0.0,Unknown
Mucientes,642.0,322.0,320.0,10.059609518154184,63.81957459098266,180.0,510.0,159.0,Unknown,0.0,3.44729345,Unknown
Mudá,81.0,46.0,35.0,11.90097011355422,6.806167835658011,18.0,57.0,25.0,Unknown,0.0,0.0,Unknown
Muduex,101.0,53.0,48.0,4.544283411396722,22.225726447144467,22.0,75.0,27.0,Unknown,0.0,0.0,Unknown
Muel,1436.0,739.0,697.0,18.138818761700296,79.16722796922595,433.0,1038.0,295.0,26.475,4.28571429,2.50569198,Unknown
Muelas de los Caballeros,171.0,99.0,72.0,2.388815030004735,71.5836085473981,32.0,100.0,79.0,Unknown,0.0,0.0,Unknown
Muelas del Pan,607.0,322.0,285.0,8.359882680566738,72.60867445078188,113.0,353.0,286.0,Unknown,0.0,0.0,Unknown
Mues,85.0,48.0,37.0,5.874354370941822,14.469675241327352,15.0,46.0,31.0,Unknown,0.0,0.0,Unknown
Muga de Sayago,350.0,169.0,181.0,9.609336150654729,36.422911480326654,81.0,208.0,134.0,Unknown,0.0,0.0,Unknown
Mugardos,5226.0,2542.0,2684.0,424.02109801371495,12.324858419735907,1394.0,3780.0,1527.0,27.363,1.82898068,1.499518795,1.0
Muíños,1447.0,732.0,715.0,13.238880694266989,109.29927033987202,257.0,807.0,679.0,20.576,0.0,0.0,Unknown
Mula,17074.0,8761.0,8313.0,26.93737527997944,633.8405216743535,6915.0,14126.0,2664.0,20.922,1.7698895407142856,0.2958678842857143,Unknown
Muñana,342.0,188.0,154.0,10.1745428729477,33.613303739602614,89.0,279.0,115.0,Unknown,0.0,0.0,Unknown
Mundaka,1862.0,915.0,947.0,456.70772631758734,4.077005692487879,517.0,1369.0,466.0,Unknown,0.0,0.0,Unknown
Munébrega,360.0,193.0,167.0,8.782241391176042,40.99181336118933,95.0,242.0,143.0,Unknown,0.0,0.0,Unknown
Munera,3433.0,1769.0,1664.0,14.89125690865634,230.53796070124775,1186.0,2658.0,855.0,18.626,0.0,0.0,Unknown
Mungia,17701.0,8618.0,9083.0,398.14595806472096,44.45857013352525,6553.0,14718.0,2836.0,Unknown,0.0,0.0,Unknown
Muñico,80.0,45.0,35.0,6.025846823807576,13.27614231479088,16.0,55.0,39.0,Unknown,0.0,0.0,Unknown
Muniesa,571.0,306.0,265.0,4.399208096812853,129.79608771262247,186.0,389.0,210.0,Unknown,0.0,1.09761288,Unknown
Munilla,108.0,62.0,46.0,1.993140600926066,54.18584115431713,25.0,86.0,22.0,Unknown,0.0,0.0,Unknown
Munitibar-Arbatzegi Gerrikaitz,484.0,263.0,221.0,19.907697524073527,24.31220383043893,124.0,356.0,104.0,Unknown,0.0,0.0,Unknown
Muñogalindo,325.0,161.0,164.0,17.314249853151935,18.770665940276707,91.0,218.0,116.0,Unknown,0.0,0.0,Unknown
Muñogrande,71.0,40.0,31.0,4.393506063278777,16.16021441131556,11.0,37.0,30.0,Unknown,0.0,0.0,Unknown
Muñomer del Peco,108.0,56.0,52.0,10.705390339294311,10.088375722609966,45.0,98.0,30.0,Unknown,0.0,0.0,Unknown
Muñopedro,315.0,166.0,149.0,3.61178937148699,87.21438810544844,56.0,177.0,129.0,Unknown,0.0,0.0,Unknown
Muñopepe,99.0,55.0,44.0,16.448186787821765,6.018900519375156,15.0,60.0,43.0,Unknown,0.0,0.0,Unknown
Muñosancho,91.0,46.0,45.0,4.615364297271101,19.71675346490093,21.0,60.0,36.0,Unknown,0.0,0.0,Unknown
Muñotello,66.0,30.0,36.0,3.3092971731872773,19.94381179627744,10.0,40.0,22.0,Unknown,0.0,0.0,Unknown
Muñoveros,141.0,69.0,72.0,7.279769081653249,19.36874623610707,45.0,98.0,56.0,Unknown,0.0,0.0,Unknown
Muntanyola,655.0,350.0,305.0,16.172478768979236,40.50090337767943,227.0,536.0,84.0,Unknown,0.0,5.26924634,Unknown
Mura,231.0,121.0,110.0,4.821485038807756,47.910549994596906,68.0,174.0,49.0,Unknown,0.0,0.0,Unknown
Muras,611.0,310.0,301.0,3.729967834607216,163.80838309945943,108.0,364.0,272.0,Unknown,0.0,0.0,Unknown
Murchante,4135.0,2094.0,2041.0,312.8535471658281,13.217046881709932,1625.0,3387.0,701.0,Unknown,0.0,0.0,Unknown
Murcia,460349.0,225606.0,234743.0,520.1020107459962,885.1129018703641,181345.0,378126.0,69056.0,28.996000000000002,4.620663612377261,0.6150109239018088,6.0
"murcia, region de",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,27.013,Unknown,Unknown,Unknown
Murero,97.0,54.0,43.0,5.316054523948573,18.2466149590866,22.0,71.0,36.0,Unknown,0.0,0.0,Unknown
Murias de Paredes,367.0,190.0,177.0,1.8151702531995595,202.18489111591455,47.0,220.0,175.0,Unknown,0.0,0.0,Unknown
Muriel,117.0,60.0,57.0,5.196170575065053,22.51658183845037,19.0,67.0,72.0,Unknown,0.0,0.0,Unknown
Muriel de la Fuente,54.0,35.0,19.0,14.768451229436502,3.6564429919616153,6.0,34.0,26.0,Unknown,0.0,0.0,Unknown
Muriel Viejo,82.0,53.0,29.0,7.218336645888802,11.359957843848006,20.0,62.0,24.0,Unknown,0.0,0.0,Unknown
Murieta,359.0,188.0,171.0,80.27530852641284,4.472109875253596,110.0,249.0,78.0,Unknown,0.0,0.0,Unknown
Murillo de Gállego,187.0,110.0,77.0,3.417847184249436,54.71280309481288,47.0,134.0,40.0,Unknown,0.0,0.0,Unknown
Murillo de Río Leza,1617.0,825.0,792.0,35.10324012214725,46.06412383510451,560.0,1258.0,396.0,25.639,3.3867854299999998,0.0,Unknown
Murillo el Cuende,673.0,351.0,322.0,11.461114137061308,58.72029472455466,228.0,525.0,121.0,Unknown,0.0,0.0,Unknown
Murillo el Fruto,665.0,358.0,307.0,19.677781398663228,33.794460184681974,203.0,466.0,173.0,Unknown,0.0,0.0,Unknown
Murla,549.0,255.0,294.0,94.43675952608154,5.813414212379631,86.0,289.0,204.0,Unknown,0.0,0.0,Unknown
Muro,7515.0,3827.0,3688.0,128.0925652786815,58.66851041393521,2661.0,5590.0,1341.0,30.056,5.421746607499999,3.8123737075,Unknown
Muro de Aguas,67.0,41.0,26.0,2.168286183013127,30.89998014325509,16.0,43.0,16.0,Unknown,0.0,0.0,Unknown
Muro de Alcoy,9326.0,4653.0,4673.0,308.3537460377733,30.244484199837046,3543.0,7736.0,1592.0,27.008,3.015845845,1.4971618683333334,Unknown
Muro en Cameros,35.0,19.0,16.0,2.189550771749359,15.985014118689044,4.0,25.0,14.0,Unknown,0.0,0.0,Unknown
Muros,8399.0,4048.0,4351.0,114.18967187811415,73.55306186504394,2309.0,5977.0,2718.0,23.791,1.23421237625,0.0,Unknown
Muros de Nalón,1921.0,921.0,1000.0,232.2707950607384,8.270518897985697,424.0,1273.0,573.0,31.569,6.44264908,4.30936572,Unknown
Murtas,460.0,260.0,200.0,6.416134256450776,71.69426037765909,116.0,318.0,146.0,Unknown,0.0,0.0,Unknown
Murueta,323.0,168.0,155.0,57.37001806714632,5.630118498863959,111.0,263.0,46.0,Unknown,0.0,0.0,Unknown
Muruzábal,254.0,116.0,138.0,42.75220641521673,5.941213829600012,65.0,182.0,57.0,Unknown,0.0,0.0,Unknown
Museros,6618.0,3409.0,3209.0,531.1137671639411,12.460607141364486,2342.0,5356.0,935.0,28.201,5.5526208,3.4285998066666665,Unknown
Muskiz,7438.0,3617.0,3821.0,354.06198183226985,21.0076212122758,2467.0,6096.0,1471.0,Unknown,0.0,0.0,1.0
Mutiloa,256.0,135.0,121.0,29.71650445038342,8.614741361233586,91.0,204.0,48.0,Unknown,0.0,0.0,Unknown
Mutriku,5284.0,2644.0,2640.0,189.8144325216586,27.83771460264,1845.0,4280.0,1074.0,Unknown,0.0,0.0,1.0
Mutxamel,25679.0,12839.0,12840.0,538.1613379529177,47.71617392226453,9760.0,21462.0,3547.0,30.867,3.806812035625,1.645573634375,Unknown
Muxía,4564.0,2193.0,2371.0,37.32233337163156,122.2860305799922,1215.0,3219.0,1517.0,21.375,0.5954593260000001,0.0,1.0
Muxika,1475.0,776.0,699.0,29.57395804000084,49.87496086945684,457.0,1142.0,313.0,Unknown,0.0,0.0,Unknown
Nabarniz,267.0,130.0,137.0,22.70497255443375,11.759538548654232,82.0,212.0,43.0,Unknown,0.0,0.0,Unknown
Nacimiento,485.0,251.0,234.0,6.005594572985686,80.75803221576476,138.0,344.0,116.0,Unknown,0.0,0.0,Unknown
Nafría de Ucero,33.0,19.0,14.0,0.9027744428610882,36.55398118650306,3.0,15.0,16.0,Unknown,0.0,0.0,Unknown
Nájera,8060.0,3964.0,4096.0,215.28836736063985,37.43815840499319,2827.0,6440.0,1607.0,25.475,3.948214581666667,0.0,Unknown
Nalda,1127.0,617.0,510.0,45.81674202444192,24.59799519133809,296.0,753.0,235.0,26.786,0.0,0.0,Unknown
Nalec,88.0,46.0,42.0,9.102090549313466,9.668108609031306,18.0,57.0,36.0,Unknown,0.0,0.0,Unknown
Nambroca,4954.0,2530.0,2424.0,60.35730052823882,82.07789209661915,1987.0,4057.0,553.0,33.045,1.6501650166666666,2.2071321266666666,2.0
Nàquera/Náquera,7301.0,3777.0,3524.0,188.6163632700061,38.70820046269554,2273.0,5520.0,685.0,31.696,3.3432348600000004,5.28643731,Unknown
Narboneta,42.0,22.0,20.0,1.2017562029096729,34.94885226996148,4.0,22.0,21.0,Unknown,0.0,0.0,Unknown
Narón,38913.0,18851.0,20062.0,579.8776989149774,67.10552944665922,12613.0,31198.0,7917.0,27.138,2.9419373367857142,0.44584682464285713,1.0
Narrillos del Álamo,71.0,37.0,34.0,2.419378002439612,29.346385694342185,10.0,41.0,36.0,Unknown,0.0,0.0,Unknown
Narrillos del Rebollar,38.0,24.0,14.0,2.183048544080444,17.40685066442559,5.0,29.0,21.0,Unknown,0.0,0.0,Unknown
Narros,48.0,29.0,19.0,3.631485626159076,13.21773096229168,9.0,28.0,21.0,Unknown,0.0,0.0,Unknown
Narros de Matalayegua,210.0,117.0,93.0,2.835112435416871,74.0711364306516,35.0,131.0,100.0,Unknown,0.0,0.0,Unknown
Narros de Saldueña,106.0,59.0,47.0,11.230033274885525,9.438974703401362,11.0,50.0,51.0,Unknown,0.0,0.0,Unknown
Narros del Castillo,159.0,88.0,71.0,4.731289386258973,33.606061058489004,37.0,98.0,63.0,Unknown,0.0,0.0,Unknown
