municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,municipio_key,provincia
Derio,6780.0,3308.0,3472.0,667.8125962625743,10.152548840714292,2236.0,5356.0,1189.0,20.126,0.0,0.0,1.0,derio,Bizkaia
Descargamaría,107.0,62.0,45.0,2.0221500531279624,52.91397630679636,18.0,77.0,43.0,19.587,0.0,0.0,1.0,descargamaria,Cáceres
Desojo,72.0,41.0,31.0,5.201020552920208,13.843436930772036,13.0,40.0,35.0,31.251,0.0,0.0,1.0,desojo,Navarra
Destriana,441.0,207.0,234.0,7.844580454789879,56.21715559443675,73.0,239.0,256.0,26.227,0.0,0.0,2.0,destriana,León
Dévanos,79.0,44.0,35.0,4.827419088592793,16.36485222231425,5.0,36.0,47.0,21.77,0.0,0.0,1.0,devanos,Soria
Deza,211.0,113.0,98.0,1.7857994585794923,118.15436441437784,40.0,124.0,92.0,21.77,0.0,0.0,1.0,deza,Soria
Dicastillo,589.0,305.0,284.0,17.629271733235605,33.41034212375246,171.0,425.0,174.0,31.251,0.0,0.0,1.0,dicastillo,Navarra
Diego del Carpio,117.0,66.0,51.0,3.4610003030505907,33.80525563574034,15.0,74.0,73.0,18.469,0.0,0.0,1.0,diego del carpio,Ávila
Diezma,776.0,416.0,360.0,18.434819318317427,42.09425579934714,269.0,592.0,163.0,19.111,0.0,0.0,2.0,diezma,Granada
Dílar,2137.0,1069.0,1068.0,26.955699134389835,79.27822570454627,774.0,1688.0,344.0,29.585,0.0,3.62013758,1.0,dilar,Granada
Dima,1472.0,758.0,714.0,23.58667234248889,62.408125174501535,487.0,1179.0,268.0,17.303,0.0,0.0,2.0,dima,Bizkaia
Dios le Guarde,117.0,63.0,54.0,7.162223054410594,16.335710171432012,26.0,69.0,58.0,21.727,0.0,0.0,1.0,dios le guarde,Salamanca
Dodro,2710.0,1304.0,1406.0,75.03120356575161,36.11830640068519,789.0,1978.0,813.0,23.474,0.0,0.0,3.0,dodro,"Coruña, A"
Dólar,637.0,345.0,292.0,8.105662130132956,78.5870407343948,191.0,441.0,180.0,16.003,0.0,0.0,1.0,dolar,Granada
Dolores,7620.0,3804.0,3816.0,407.4667711343582,18.70091143576313,2985.0,6052.0,1331.0,21.257,2.49288917,0.61983471,7.0,dolores,Alicante/Alacant
Domeño,670.0,330.0,340.0,9.752974306060946,68.69699221740298,251.0,540.0,164.0,25.064,0.0,3.47826087,1.0,domeno,Valencia/València
Domingo García,32.0,19.0,13.0,1.80193704960332,17.758666989529136,5.0,18.0,9.0,21.867,0.0,0.0,1.0,domingo garcia,Segovia
Domingo Pérez,325.0,164.0,161.0,25.126619146535973,12.934489837436224,92.0,252.0,152.0,22.248,0.0,0.0,2.0,domingo perez,Toledo
Domingo Pérez de Granada,862.0,447.0,415.0,17.70569441479246,48.68490214537027,313.0,665.0,225.0,19.111,0.0,0.0,2.0,domingo perez de granada,Granada
Don Álvaro,784.0,416.0,368.0,24.44355220675592,32.07389799029747,260.0,603.0,165.0,16.614,0.0,0.0,2.0,don alvaro,Badajoz
Don Benito,37275.0,18378.0,18897.0,66.359849153612,561.7101376121965,14778.0,31259.0,5751.0,25.474,2.8192695984615384,0.232933813076923,3.0,don benito,Badajoz
Doña Mencía,4603.0,2239.0,2364.0,300.703793512783,15.30742245127122,1726.0,3706.0,978.0,18.318,1.54156949,0.0,1.0,dona mencia,Córdoba
Donamaria,451.0,223.0,228.0,19.2109779250048,23.47616044121228,169.0,352.0,79.0,31.251,0.0,0.0,1.0,donamaria,Navarra
Doneztebe/Santesteban,1826.0,909.0,917.0,210.19109996185296,8.687332624128215,697.0,1445.0,284.0,31.251,0.0,0.0,3.0,doneztebe,Navarra
Donhierro,85.0,47.0,38.0,4.9359250809711925,17.220682770832372,30.0,65.0,26.0,21.867,0.0,0.0,1.0,donhierro,Segovia
Doñinos de Ledesma,63.0,32.0,31.0,1.3650107381895222,46.15348307337117,16.0,51.0,22.0,18.514,0.0,0.0,1.0,doninos de ledesma,Salamanca
Doñinos de Salamanca,2214.0,1152.0,1062.0,159.03077863549603,13.921833364562488,817.0,1854.0,196.0,28.441,3.6878882,3.40909091,4.0,doninos de salamanca,Salamanca
Donjimeno,72.0,39.0,33.0,4.882037686994709,14.747940228278296,21.0,52.0,27.0,18.469,0.0,0.0,1.0,donjimeno,Ávila
Donostia/San Sebastián,188102.0,88861.0,99241.0,3078.1257102450923,61.10926508749462,60021.0,142507.0,44158.0,31.069000000000003,0.0,0.0,6.0,donostia,Gipuzkoa
Donvidas,30.0,18.0,12.0,2.613603152299248,11.47840672506394,6.0,22.0,11.0,18.469,0.0,0.0,1.0,donvidas,Ávila
Dos Aguas,312.0,177.0,135.0,2.567765121425732,121.50644052161762,84.0,255.0,100.0,26.109,0.0,0.0,5.0,dos aguas,Valencia/València
Dos Hermanas,136250.0,66833.0,69417.0,852.6488536881908,159.79614516649067,55621.0,116270.0,16898.0,29.173,4.917279009523809,1.9009842958333332,13.0,dos hermanas,Sevilla
Dos Torres,2399.0,1191.0,1208.0,18.588926703442628,129.05532623116486,900.0,1911.0,505.0,23.447,0.0,0.0,1.0,dos torres,Córdoba
Dosbarrios,2263.0,1166.0,1097.0,20.280296029030747,111.58614236994228,800.0,1727.0,474.0,21.796,1.68079096,1.50098359,1.0,dosbarrios,Toledo
Dosrius,5685.0,2867.0,2818.0,139.4785736626415,40.75894849448616,1978.0,4553.0,728.0,36.619,5.145588539999999,6.041073533333333,1.0,dosrius,Barcelona
Dozón,1057.0,550.0,507.0,14.26527536057052,74.09601099755615,233.0,688.0,422.0,21.578,0.0,0.0,3.0,dozon,Pontevedra
Driebes,361.0,194.0,167.0,9.52287191818986,37.90873206122257,88.0,207.0,132.0,22.597,0.0,0.0,2.0,driebes,Guadalajara
Dúdar,362.0,192.0,170.0,43.2639442360109,8.367244512549274,97.0,254.0,66.0,18.84,0.0,0.0,1.0,dudar,Granada
Dueñas,2592.0,1321.0,1271.0,20.844519107464112,124.3492347622375,760.0,2019.0,614.0,24.88,2.06808183,3.7991593,2.0,duenas,Palencia
Duesaigües,234.0,131.0,103.0,17.166889048626356,13.630891382659923,71.0,177.0,60.0,25.666,0.0,0.0,1.0,duesaigues,Tarragona
Dumbría,2927.0,1405.0,1522.0,23.413570462797832,125.0129707748228,825.0,2077.0,963.0,23.581,0.0,0.0,1.0,dumbria,"Coruña, A"
Durango,29935.0,14586.0,15349.0,2791.024408004237,10.72545260233158,10451.0,24139.0,5497.0,23.008,0.0,0.0,1.0,durango,Bizkaia
Dúrcal,7168.0,3580.0,3588.0,93.53554979383112,76.63396447446495,2631.0,5791.0,1184.0,22.627,2.8495567100000003,2.4111635920000003,6.0,durcal,Granada
Durón,105.0,59.0,46.0,4.503162321642664,23.31694762486334,23.0,71.0,38.0,22.597,0.0,0.0,2.0,duron,Guadalajara
Duruelo,190.0,110.0,80.0,11.005522033043468,17.264060662414337,42.0,139.0,39.0,21.867,0.0,0.0,1.0,duruelo,Segovia
Duruelo de la Sierra,1066.0,553.0,513.0,23.773775686348586,44.839322708513656,286.0,751.0,360.0,21.77,0.0,0.0,1.0,duruelo de la sierra,Soria
Ea,820.0,435.0,385.0,57.594822363624935,14.237390903351168,223.0,612.0,219.0,19.925,0.0,0.0,2.0,ea,Bizkaia
Echarri/Etxarri,78.0,39.0,39.0,34.055078391469934,2.290407295598454,30.0,67.0,10.0,31.251,0.0,0.0,1.0,echarri,Navarra
Écija,39838.0,19621.0,20217.0,40.71441500240199,978.474085840352,16413.0,33684.0,6198.0,22.745,2.816724999,0.3619085593333333,12.0,ecija,Sevilla
Eibar,27467.0,13379.0,14088.0,1108.681607010643,24.77447071035998,8761.0,20655.0,6751.0,25.805,0.0,0.0,2.0,eibar,Gipuzkoa
Eivissa,50643.0,25538.0,25105.0,4528.822976204447,11.18237570028478,20297.0,43708.0,6019.0,36.346,11.293578767142858,3.8992311175,1.0,eivissa,"Balears, Illes"
Ejea de los Caballeros,17036.0,8758.0,8278.0,27.76814167535905,613.5088260197634,5824.0,13401.0,3204.0,26.621,3.558630327692308,1.24681133,1.0,ejea de los caballeros,Zaragoza
Éjeme,129.0,75.0,54.0,7.388205532674725,17.46026141659037,20.0,80.0,46.0,21.727,0.0,0.0,1.0,ejeme,Salamanca
Ejulve,178.0,93.0,85.0,1.6257757461940403,109.48619476991216,52.0,115.0,65.0,27.619,0.0,0.0,2.0,ejulve,Teruel
El Acebrón,227.0,107.0,120.0,10.26353734491304,22.1171310018674,68.0,154.0,80.0,20.03,0.0,0.0,1.0,el acebron,Cuenca
El Álamo,9908.0,4892.0,5016.0,450.0992254189029,22.012923907564435,3683.0,7731.0,1622.0,27.58,7.5928475625,5.581730315,1.0,el alamo,Madrid
El Almendro,835.0,440.0,395.0,4.904804941449722,170.24122467002684,288.0,666.0,171.0,23.882,0.0,0.0,1.0,el almendro,Huelva
El Arco,93.0,47.0,46.0,13.105799831858269,7.096094949804644,21.0,62.0,24.0,21.727,0.0,0.0,1.0,el arco,Salamanca
El Arenal,943.0,473.0,470.0,34.82502632431798,27.07822791627044,219.0,603.0,369.0,18.469,0.0,0.0,1.0,el arenal,Ávila
El Astillero,18116.0,8824.0,9292.0,2763.5434578486675,6.5553519516942,6297.0,15092.0,3016.0,28.092,6.03590659923077,0.78937175,2.0,el astillero,Cantabria
El Atazar,109.0,62.0,47.0,3.827755690388273,28.47621656567728,24.0,70.0,23.0,21.669,0.0,0.0,1.0,el atazar,Madrid
El Ballestero,413.0,217.0,196.0,2.977810212459556,138.69251917800295,105.0,287.0,122.0,17.48,0.0,0.0,1.0,el ballestero,Albacete
El Barco de Ávila,2298.0,1103.0,1195.0,181.17955492724985,12.683550309651274,720.0,1752.0,616.0,22.829,3.98580005,1.32450331,1.0,el barco de avila,Ávila
El Barraco,1973.0,1010.0,963.0,12.819489714485806,153.90628207069298,586.0,1352.0,537.0,21.73,1.530612245,2.202729045,2.0,el barraco,Ávila
el berron,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,el berron,
El Berrueco,796.0,407.0,389.0,28.0047725803766,28.423726624288683,236.0,550.0,191.0,30.685,5.80143265,4.7082966,1.0,el berrueco,Madrid
El Boalo,8009.0,4025.0,3984.0,202.8931047279989,39.47398809208903,2821.0,6516.0,883.0,39.056,7.66546471,6.4739512175,2.0,el boalo,Madrid
El Bodón,256.0,140.0,116.0,4.215084353055087,60.73425311511301,67.0,177.0,109.0,28.131,0.0,0.0,5.0,el bodon,Salamanca
El Bohodón,117.0,63.0,54.0,5.2966801554243705,22.089308126370327,23.0,77.0,49.0,18.469,0.0,0.0,1.0,el bohodon,Ávila
El Bonillo,2718.0,1376.0,1342.0,5.405007608429378,502.86700721034026,938.0,2161.0,676.0,20.401,0.0,0.0,1.0,el bonillo,Albacete
El Borge,906.0,461.0,445.0,37.1403911546682,24.39392725367472,305.0,705.0,228.0,17.345,0.0,0.0,1.0,el borge,Málaga
El Bosque,2223.0,1130.0,1093.0,72.30396137105086,30.74520341412507,809.0,1831.0,336.0,23.174,4.61862477,3.55687112,1.0,el bosque,Cádiz
El Bruc,2177.0,1160.0,1017.0,45.97718312565866,47.34957324484443,774.0,1768.0,259.0,37.611,9.71751736,6.0,2.0,el bruc,Barcelona
El Brull,275.0,149.0,126.0,6.677131237675384,41.18535194400943,100.0,218.0,39.0,37.26,0.0,0.0,3.0,el brull,Barcelona
El Burgo,1805.0,917.0,888.0,15.25119654063432,118.3513696902976,608.0,1420.0,403.0,17.9,0.0,0.0,2.0,el burgo,Málaga
El Burgo de Ebro,2538.0,1274.0,1264.0,102.44709379797006,24.773762787307973,890.0,2049.0,383.0,29.751,5.43014162,3.90243902,2.0,el burgo de ebro,Zaragoza
El Burgo Ranero,725.0,383.0,342.0,7.372139761922555,98.34322508977093,170.0,470.0,263.0,20.823,0.0,0.0,1.0,el burgo ranero,León
El Buste,69.0,40.0,29.0,9.064555732145704,7.612066386806447,10.0,35.0,37.0,22.433,0.0,0.0,2.0,el buste,Zaragoza
El Busto,53.0,25.0,28.0,7.382522010860927,7.179118453291181,10.0,33.0,24.0,31.251,0.0,0.0,1.0,el busto,Navarra
El Cabaco,223.0,119.0,104.0,4.709791987817344,47.348163268532105,43.0,146.0,86.0,18.514,0.0,0.0,1.0,el cabaco,Salamanca
el Camp de Mirra/Campo de Mirra,429.0,217.0,212.0,19.66473389833925,21.81570328984876,Unknown,4306.0,1055.0,21.998,0.8850442575,1.057985975,1.0,el camp de mirra,Alicante/Alacant
el Campello,29013.0,14086.0,14927.0,525.4058710730535,55.220167107660615,9643.0,22252.0,5641.0,31.7,6.585285202857143,3.4732389978571425,1.0,el campello,Alicante/Alacant
El Campillo,1996.0,967.0,1029.0,22.002631065505167,90.71642359759636,721.0,1739.0,525.0,24.412,0.0,0.0,1.0,el campillo,Huelva
El Campillo,1996.0,967.0,1029.0,22.002631065505167,90.71642359759636,721.0,1739.0,525.0,24.412,0.0,0.0,6.0,el campillo,Valladolid
El Campillo,219.0,126.0,93.0,6.675995056412315,32.80409858746821,721.0,1739.0,525.0,24.412,0.0,0.0,1.0,el campillo,Huelva
El Campillo,219.0,126.0,93.0,6.675995056412315,32.80409858746821,721.0,1739.0,525.0,24.412,0.0,0.0,6.0,el campillo,Valladolid
El Campillo de la Jara,356.0,188.0,168.0,4.042443932621985,88.06553805907542,86.0,225.0,139.0,21.772,0.0,0.0,2.0,el campillo de la jara,Toledo
El Campo de Peñaranda,249.0,147.0,102.0,5.508945752410801,45.199210736652056,38.0,158.0,108.0,18.514,0.0,0.0,1.0,el campo de penaranda,Salamanca
el campu,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,el campu,
El Cañavate,140.0,67.0,73.0,3.8776964079844025,36.10390945297622,24.0,74.0,77.0,20.03,0.0,0.0,1.0,el canavate,Cuenca
El Cardoso de la Sierra,56.0,35.0,21.0,0.2999521452873097,186.6964476828805,12.0,44.0,20.0,36.919,0.0,0.0,1.0,el cardoso de la sierra,Guadalajara
El Carpio,4382.0,2163.0,2219.0,93.86888537051377,46.68213522194949,1645.0,3576.0,881.0,21.664,0.0,0.0,1.0,el carpio,Córdoba
El Carpio de Tajo,1817.0,913.0,904.0,15.997643836682526,113.5792257003264,568.0,1250.0,622.0,20.003,0.0,0.0,1.0,el carpio de tajo,Toledo
El Carrascalejo,90.0,43.0,47.0,7.050591738514104,12.764886031958405,14.0,40.0,27.0,19.102,0.0,0.0,2.0,el carrascalejo,Badajoz
El Casar,12710.0,6458.0,6252.0,244.3164042970402,52.022704069216594,4914.0,10725.0,1087.0,35.494,1.1183261183333333,5.902528076666667,1.0,el casar,Guadalajara
El Casar de Escalona,1791.0,959.0,832.0,45.28342220661033,39.55089771767637,591.0,1365.0,378.0,20.972,0.0,3.61762051,1.0,el casar de escalona,Toledo
el Castell de Guadalest,243.0,118.0,125.0,15.225361227037393,15.96021246238004,45.0,159.0,50.0,23.083,4.16666667,0.0,2.0,el castell de guadalest,Alicante/Alacant
El Castellar,56.0,38.0,18.0,1.1125773606687566,50.33357857141645,7.0,29.0,23.0,27.619,0.0,0.0,1.0,el castellar,Teruel
El Castillo de las Guardas,1512.0,801.0,711.0,5.84377064149481,258.73705399451427,454.0,1110.0,329.0,20.274,0.0,2.34375,1.0,el castillo de las guardas,Sevilla
El Catllar,4740.0,2467.0,2273.0,180.0583424609453,26.32480081298153,1592.0,3732.0,612.0,37.682,2.59516432,4.667727785,2.0,el catllar,Tarragona
El Cerro,397.0,205.0,192.0,15.350915833763494,25.861649187524065,75.0,234.0,175.0,21.727,0.0,0.0,1.0,el cerro,Salamanca
El Cerro de Andévalo,2320.0,1156.0,1164.0,8.108469383183342,286.120584584261,800.0,1806.0,583.0,21.319,0.0,0.0,1.0,el cerro de andevalo,Huelva
el chaparral,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,el chaparral,
El Cogul,143.0,81.0,62.0,8.184266942756038,17.472548366298156,42.0,100.0,61.0,28.676,0.0,0.0,1.0,el cogul,Lleida
El Coronil,4699.0,2357.0,2342.0,51.27624754794318,91.64087125537893,1766.0,3838.0,969.0,19.495,0.0,0.0,1.0,el coronil,Sevilla
El Cubillo de Uceda,129.0,72.0,57.0,3.9998243983675503,32.25141585031803,29.0,80.0,38.0,22.597,0.0,0.0,2.0,el cubillo de uceda,Guadalajara
El Cubo de Don Sancho,427.0,221.0,206.0,4.684957955489864,91.14276031007677,108.0,301.0,149.0,20.563,0.0,0.0,1.0,el cubo de don sancho,Salamanca
El Cubo de Tierra del Vino,314.0,166.0,148.0,9.15197253663727,34.30954351567293,65.0,196.0,124.0,21.648,0.0,0.0,2.0,el cubo de tierra del vino,Zamora
El Cuervo,74.0,36.0,38.0,3.5646801297784307,20.759225878872787,17.0,44.0,42.0,27.619,0.0,0.0,1.0,el cuervo,Teruel
El Cuervo de Sevilla,8667.0,4366.0,4301.0,284.7480793795483,30.437430935038982,3630.0,7458.0,1170.0,18.239,0.0,1.204678534,1.0,el cuervo de sevilla,Sevilla
El Ejido,84005.0,43349.0,40656.0,371.4824089783823,226.1345301141528,39159.0,76873.0,7837.0,20.941,3.39146368122449,0.763372763877551,2.0,el ejido,Almería
el entrego,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,el entrego,
El Escorial,16594.0,8155.0,8439.0,241.01200152850805,68.85134306491032,5758.0,13176.0,2666.0,38.524,6.8973571088888885,5.256955976666666,2.0,el escorial,Madrid
El Espinar,9476.0,4797.0,4679.0,46.20240570506645,205.0975453635498,3296.0,7548.0,1513.0,27.737,4.367529884444444,2.088935541111111,1.0,el espinar,Segovia
El Far d'Empordà,619.0,318.0,301.0,67.50787089823905,9.169301175755889,220.0,473.0,103.0,34.094,0.0,4.36848118,1.0,el far d'emporda,Girona
el Fondó de les Neus/Hondón de las Nieves,2634.0,1352.0,1282.0,38.25626878781525,68.85146104052201,621.0,1657.0,817.0,21.862,3.76344086,5.23809524,1.0,el fondo de les neus,Alicante/Alacant
El Frago,115.0,73.0,42.0,3.4065252871027365,33.75873956826194,12.0,65.0,34.0,22.433,0.0,0.0,2.0,el frago,Zaragoza
El Franco,3780.0,1850.0,1930.0,48.33043973572708,0.4242498770711577,1047.0,2786.0,1044.0,27.773,1.34596553,2.8406385433333337,1.0,el franco,
El Franco,1851.0,939.0,912.0,84.19404874165849,0.4242498770711577,1047.0,2786.0,1044.0,27.773,1.34596553,2.8406385433333337,4.0,el franco,Asturias
El Franco,3780.0,1850.0,1930.0,48.33043973572708,78.211578886292,1047.0,2786.0,1044.0,27.773,1.34596553,2.8406385433333337,1.0,el franco,
El Franco,3780.0,1850.0,1930.0,48.33043973572708,78.211578886292,1047.0,2786.0,1044.0,27.773,1.34596553,2.8406385433333337,4.0,el franco,Asturias
El Frasno,394.0,215.0,179.0,8.0999634207631,48.64219497461399,77.0,239.0,145.0,23.836,0.0,3.07823129,2.0,el frasno,Zaragoza
El Fresno,589.0,316.0,273.0,44.91068315696839,13.11491962706005,206.0,469.0,132.0,22.531,0.0,4.0,1.0,el fresno,Ávila
El Garrobo,812.0,419.0,393.0,18.32339877026019,44.31492269425022,293.0,643.0,146.0,18.619,0.0,0.0,1.0,el garrobo,Sevilla
El Gastor,1709.0,865.0,844.0,62.05045270879496,27.54210364943507,589.0,1366.0,360.0,18.306,0.0,0.0,1.0,el gastor,Cádiz
el Genovés,2785.0,1406.0,1379.0,183.6789183101536,15.162327966769436,Unknown,1008.0,254.0,52.16,2.653843415,0.0,5.0,el genoves,Valencia/València
El Gordo,382.0,202.0,180.0,4.958394790562833,77.04106190314845,108.0,269.0,94.0,16.745,0.0,0.0,1.0,el gordo,Cáceres
El Grado,393.0,205.0,188.0,6.162491077178838,63.77291181083766,104.0,287.0,139.0,24.076,0.0,0.0,1.0,el grado,Huesca
El Granado,517.0,272.0,245.0,5.2919379032734,97.6957797785576,125.0,366.0,153.0,24.412,0.0,0.0,1.0,el granado,Huelva
El Guijo,349.0,179.0,170.0,5.178210991473199,67.39779444574344,107.0,227.0,126.0,17.643,0.0,0.0,1.0,el guijo,Córdoba
El Herrumblar,690.0,353.0,337.0,14.968324836551682,46.09734272435514,212.0,496.0,182.0,20.799,0.0,0.0,1.0,el herrumblar,Cuenca
El Hito,159.0,83.0,76.0,3.857394479209213,41.2195332515216,15.0,68.0,74.0,20.03,0.0,0.0,1.0,el hito,Cuenca
El Hornillo,281.0,149.0,132.0,12.075762038797588,23.269753005830168,48.0,172.0,123.0,18.469,0.0,0.0,1.0,el hornillo,Ávila
El Hoyo de Pinares,2163.0,1106.0,1057.0,26.79408115197515,80.72678393901754,697.0,1641.0,523.0,20.123,1.43065268,2.80623998,2.0,el hoyo de pinares,Ávila
El Lloar,111.0,57.0,54.0,16.771993261161725,6.618175804842381,37.0,85.0,33.0,25.666,0.0,0.0,1.0,el lloar,Tarragona
El Losar del Barco,109.0,60.0,49.0,5.578492695379902,19.53932826519135,29.0,68.0,42.0,18.469,0.0,0.0,1.0,el losar del barco,Ávila
El Maderal,177.0,93.0,84.0,5.956852879051565,29.713676599678163,34.0,108.0,87.0,21.648,0.0,0.0,2.0,el maderal,Zamora
El Madroño,300.0,153.0,147.0,2.914997779826891,102.91603035725664,70.0,179.0,103.0,17.313,0.0,0.0,1.0,el madrono,Sevilla
El Maíllo,271.0,154.0,117.0,5.857584981614477,46.26480039992634,44.0,159.0,107.0,28.131,0.0,0.0,1.0,el maillo,Salamanca
El Manzano,65.0,34.0,31.0,1.7706988027689576,36.70867111806663,11.0,38.0,34.0,18.514,0.0,0.0,1.0,el manzano,Salamanca
el marmol,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,el marmol,
El Masnou,23848.0,11505.0,12343.0,7086.898727512829,3.3650826570185144,8219.0,18933.0,4407.0,41.913,9.60021834142857,7.987119657857143,2.0,el masnou,Barcelona
El Masroig,499.0,278.0,221.0,31.89928800226709,15.642982375172007,146.0,352.0,146.0,25.666,0.0,0.0,1.0,el masroig,Tarragona
el mercadillo,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,el mercadillo,
El Milà,191.0,91.0,100.0,45.849212745995125,4.1658294343709015,56.0,137.0,46.0,25.666,0.0,0.0,1.0,el mila,Tarragona
El Milano,99.0,60.0,39.0,4.369161196547009,22.65881150785663,18.0,57.0,58.0,21.727,0.0,0.0,1.0,el milano,Salamanca
El Mirón,114.0,70.0,44.0,3.668582769935395,31.07467028800541,9.0,55.0,69.0,18.469,0.0,0.0,1.0,el miron,Ávila
El Molar,9291.0,4714.0,4577.0,185.0372354985157,50.21151540104223,3635.0,7868.0,1079.0,29.253,5.578428275,3.9182984225,1.0,el molar,Madrid
El Molar,9291.0,4714.0,4577.0,185.0372354985157,50.21151540104223,3635.0,7868.0,1079.0,29.253,5.578428275,3.9182984225,2.0,el molar,Tarragona
El Molar,298.0,157.0,141.0,13.008882605013536,22.907424799509897,3635.0,7868.0,1079.0,29.253,5.578428275,3.9182984225,1.0,el molar,Madrid
El Molar,298.0,157.0,141.0,13.008882605013536,22.907424799509897,3635.0,7868.0,1079.0,29.253,5.578428275,3.9182984225,2.0,el molar,Tarragona
El Montmell,1730.0,924.0,806.0,23.844524747464146,72.5533437265922,489.0,1166.0,271.0,25.802,0.0,4.71014493,1.0,el montmell,Tarragona
El Morell,3732.0,1918.0,1814.0,630.5924733547796,5.918243806726072,1532.0,3178.0,471.0,32.815,5.3639349,4.4588816300000005,2.0,el morell,Tarragona
El Olivar,69.0,39.0,30.0,3.99516260142972,17.270886540464577,16.0,54.0,21.0,22.597,0.0,0.0,2.0,el olivar,Guadalajara
El Ordial,37.0,23.0,14.0,1.234040960685374,29.98279731286275,3.0,16.0,11.0,22.597,0.0,0.0,2.0,el ordial,Guadalajara
El Oso,149.0,85.0,64.0,8.059196044539718,18.48819648716087,34.0,97.0,75.0,18.469,0.0,0.0,1.0,el oso,Ávila
el palau anglesola,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,8772.0,2125.0,31.119,4.697541605,3.41571611,1.0,el palau anglesola,
El Palau d'Anglesola,2205.0,1101.0,1104.0,177.39734388637595,12.429723871245308,820.0,1749.0,414.0,29.525,4.97524752,3.65841723,3.0,el palau d'anglesola,Lleida
el palmar,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,el palmar,
El Palmar de Troya,2340.0,1172.0,1168.0,70.86566801643698,33.02022072884781,Unknown,2179.0,447.0,16.054,0.0,0.0,1.0,el palmar de troya,Sevilla
el Palomar,562.0,283.0,279.0,72.43067756991104,7.759143209140219,178.0,458.0,118.0,24.464,0.0,0.0,1.0,el palomar,Valencia/València
El Papiol,4232.0,2102.0,2130.0,478.0265011963589,8.853065655164633,1594.0,3442.0,661.0,35.658,7.645500595,5.858515525,2.0,el papiol,Barcelona
El Parral,61.0,36.0,25.0,5.602984167133871,10.887055572602788,4.0,36.0,36.0,18.469,0.0,0.0,1.0,el parral,Ávila
El Paso,7745.0,3868.0,3877.0,56.97376981062211,184.4479889360592,2597.0,6037.0,1506.0,26.26,1.087827426,3.4828134200000003,1.0,el paso,Santa Cruz de Tenerife
El Payo,313.0,152.0,161.0,5.059624774506567,61.862294922952046,54.0,178.0,157.0,28.131,0.0,0.0,5.0,el payo,Salamanca
El Pedernoso,1132.0,559.0,573.0,20.082267708954905,56.36813612912991,364.0,819.0,308.0,20.799,0.0,0.0,1.0,el pedernoso,Cuenca
